Entity,Layer,XS,YS,XE,YE,XM,YM,point,geometry,X,Y,distance,pointinfo_index
Circle,PS_YSP,37494232.634,2396479.969,37494232.634,2396479.969,37494232.034,2396479.969,1.0,"c(37494232.33400001, 2396479.969)",37494232.33400001,2396479.969,2127.221055975391,
Circle,PS_YSP,37493717.348,2398647.058,37493717.348,2398647.058,37493716.748,2398647.058,1.0,"c(37493717.048, 2398647.058)",37493717.048,2398647.058,4280.443096867463,
Circle,PS_YSP,37493672.453,2398461.688,37493672.453,2398461.688,37493671.853,2398461.688,1.0,"c(37493672.153, 2398461.688)",37493672.153,2398461.688,4072.2954250470157,
Circle,PS_YSP,37493720.17,2396146.836,37493720.17,2396146.836,37493719.57,2396146.836,1.0,"c(37493719.870000005, 2396146.836)",37493719.870000005,2396146.836,1781.9076323777438,
Circle,PS_YSP,37494242.064,2396292.255,37494242.064,2396292.255,37494241.464,2396292.255,1.0,"c(37494241.764, 2396292.255)",37494241.764,2396292.255,1940.1034743596172,
Circle,PS_YSP,37494241.929,2396292.668,37494241.929,2396292.668,37494241.329,2396292.668,1.0,"c(37494241.629, 2396292.668)",37494241.629,2396292.668,1916.5620595632472,
Circle,PS_YSP,37494235.053,2396321.584,37494235.053,2396321.584,37494234.453,2396321.584,1.0,"c(37494234.753000006, 2396321.584)",37494234.753000006,2396321.584,2037.999587242004,
Circle,PS_YSP,37493053.817,2395209.941,37493053.817,2395209.941,37493053.217,2395209.941,1.0,"c(37493053.517000005, 2395209.941)",37493053.517000005,2395209.941,1479.8343037915238,
Circle,PS_YSP,37493091.677,2398324.936,37493091.677,2398324.936,37493091.077,2398324.936,1.0,"c(37493091.377000004, 2398324.936)",37493091.377,2398324.936,4059.014081941156,
Circle,PS_YSP,37493720.29,2396947.467,37493720.29,2396947.467,37493719.69,2396947.467,1.0,"c(37493719.989999995, 2396947.467)",37493719.99,2396947.467,2569.0431223864457,
Circle,PS_YSP,37493677.035,2397027.173,37493677.035,2397027.173,37493676.435,2397027.173,1.0,"c(37493676.735, 2397027.173)",37493676.735,2397027.173,2627.3670838241783,
Circle,PS_YSP,37493679.211,2397073.76,37493679.211,2397073.76,37493678.611,2397073.76,1.0,"c(37493678.911, 2397073.76)",37493678.911,2397073.76,2672.3385298922594,
Circle,PS_YSP,37493721.593,2396708.265,37493721.593,2396708.265,37493720.993,2396708.265,1.0,"c(37493721.293, 2396708.265)",37493721.293,2396708.265,2278.07131523663,
Circle,PS_YSP,37494319.852,2395458.614,37494319.852,2395458.614,37494319.252,2395458.614,1.0,"c(37494319.552, 2395458.614)",37494319.552,2395458.614,971.1379735082489,
Circle,PS_YSP,37494245.623,2396262.618,37494245.623,2396262.618,37494245.023,2396262.618,1.0,"c(37494245.323, 2396262.618)",37494245.323,2396262.618,1741.91784031557,
Circle,PS_YSP,37494238.298,2396291.472,37494238.298,2396291.472,37494237.698,2396291.472,1.0,"c(37494237.997999996, 2396291.472)",37494237.998,2396291.472,1954.465088954464,
Circle,PS_YSP,37491783.952,2397473.626,37491783.952,2397473.626,37491783.352,2397473.626,1.0,"c(37491783.651999995, 2397473.626)",37491783.652,2397473.626,3191.2351093555203,
Circle,PS_YSP,37493714.026,2395008.777,37493714.026,2395008.777,37493713.426,2395008.777,1.0,"c(37493713.725999996, 2395008.777)",37493713.726,2395008.777,505.86668679062274,
Circle,PS_YSP,37492135.44,2397473.842,37492135.44,2397473.842,37492134.84,2397473.842,1.0,"c(37492135.14, 2397473.842)",37492135.14,2397473.842,3369.208520209945,
Circle,PS_YSP,37493722.59,2395297.519,37493722.59,2395297.519,37493721.99,2395297.519,1.0,"c(37493722.29000001, 2395297.519)",37493722.29000001,2395297.519,809.0484873281177,
Circle,PS_YSP,37493676.614,2395299.412,37493676.614,2395299.412,37493676.014,2395299.412,1.0,"c(37493676.313999996, 2395299.412)",37493676.314,2395299.412,813.3788294671597,
Circle,PS_YSP,37493722.958,2395278.513,37493722.958,2395278.513,37493722.358,2395278.513,1.0,"c(37493722.658, 2395278.513)",37493722.658,2395278.513,846.2973824993206,
Circle,PS_YSP,37493677.012,2397145.621,37493677.012,2397145.621,37493676.412,2397145.621,1.0,"c(37493676.712, 2397145.621)",37493676.712,2397145.621,2462.8885704172812,
Circle,PS_YSP,37493715.236,2397251.449,37493715.236,2397251.449,37493714.636,2397251.449,1.0,"c(37493714.936000004, 2397251.449)",37493714.936,2397251.449,2837.2000049150674,
Circle,PS_YSP,37493715.066,2397255.084,37493715.066,2397255.084,37493714.466,2397255.084,1.0,"c(37493714.766, 2397255.084)",37493714.766,2397255.084,2878.7992744186067,
Circle,PS_YSP,37493676.521,2397238.686,37493676.521,2397238.686,37493675.921,2397238.686,1.0,"c(37493676.221, 2397238.686)",37493676.221,2397238.686,2864.4105685442364,
Circle,PS_YSP,37493720.847,2397372.328,37493720.847,2397372.328,37493720.247,2397372.328,1.0,"c(37493720.547000006, 2397372.328)",37493720.547000006,2397372.328,2997.9878262096004,
Circle,PS_YSP,37493673.12,2397622.33,37493673.12,2397622.33,37493672.52,2397622.33,1.0,"c(37493672.82, 2397622.33)",37493672.82,2397622.33,3233.444179269087,
Circle,PS_YSP,37493059.816,2395209.743,37493059.816,2395209.743,37493059.216,2395209.743,1.0,"c(37493059.516, 2395209.743)",37493059.516,2395209.743,1070.084040687851,
Circle,PS_YSP,37493678.586,2395075.815,37493678.586,2395075.815,37493677.986,2395075.815,1.0,"c(37493678.286, 2395075.815)",37493678.286,2395075.815,704.6467031396314,
Circle,PS_YSP,37493667.016,2395158.444,37493667.016,2395158.444,37493666.416,2395158.444,1.0,"c(37493666.716000006, 2395158.444)",37493666.716000006,2395158.444,590.6404902105794,
Circle,PS_YSP,37493089.879,2395258.421,37493089.879,2395258.421,37493089.279,2395258.421,1.0,"c(37493089.578999996, 2395258.421)",37493089.579,2395258.421,909.5063934512067,
Circle,PS_YSP,37493898.391,2395139.337,37493898.391,2395139.337,37493897.791,2395139.337,1.0,"c(37493898.091000006, 2395139.337)",37493898.091000006,2395139.337,896.6665466584292,
Circle,PS_YSP,37493222.97,2395209.351,37493222.97,2395209.351,37493222.37,2395209.351,1.0,"c(37493222.67, 2395209.351)",37493222.67,2395209.351,1056.753342913751,
Circle,PS_YSP,37493656.932,2394829.027,37493656.932,2394829.027,37493656.332,2394829.027,1.0,"c(37493656.632, 2394829.027)",37493656.632,2394829.027,422.4870060860347,
Circle,PS_YSP,37493681.286,2394920.144,37493681.286,2394920.144,37493680.686,2394920.144,1.0,"c(37493680.986, 2394920.144)",37493680.986,2394920.144,524.1756126042503,
Circle,PS_YSP,37493282.048,2395117.403,37493282.048,2395117.403,37493281.448,2395117.403,1.0,"c(37493281.747999996, 2395117.403)",37493281.748,2395117.403,836.0767076777804,
Circle,PS_YSP,37493281.851,2395126.333,37493281.851,2395126.333,37493281.251,2395126.333,1.0,"c(37493281.551, 2395126.333)",37493281.551,2395126.333,1240.3732376028734,
Circle,PS_YSP,37493231.768,2395131.638,37493231.768,2395131.638,37493231.168,2395131.638,1.0,"c(37493231.467999995, 2395131.638)",37493231.468,2395131.638,1276.691527921545,
Circle,PS_YSP,37493681.541,2396657.47,37493681.541,2396657.47,37493680.941,2396657.47,1.0,"c(37493681.241, 2396657.47)",37493681.241,2396657.47,2538.6084194378036,
Circle,PS_YSP,37493839.484,2395117.871,37493839.484,2395117.871,37493838.884,2395117.871,1.0,"c(37493839.184, 2395117.871)",37493839.184,2395117.871,1014.845142776311,
Circle,PS_YSP,37493853.949,2394716.623,37493853.949,2394716.623,37493853.349,2394716.623,1.0,"c(37493853.649000004, 2394716.623)",37493853.649,2394716.623,180.9110998482571,
Circle,PS_YSP,37494293.715,2395704.034,37494293.715,2395704.034,37494293.115,2395704.034,1.0,"c(37494293.41500001, 2395704.034)",37494293.41500001,2395704.034,1187.5002377656524,
Circle,PS_YSP,37494291.815,2395743.061,37494291.815,2395743.061,37494291.215,2395743.061,1.0,"c(37494291.515, 2395743.061)",37494291.515,2395743.061,4229.966251106994,
Circle,PS_YSP,37493262.074,2395231.114,37493262.074,2395231.114,37493261.474,2395231.114,1.0,"c(37493261.774000004, 2395231.114)",37493261.774,2395231.114,2285.0313358357603,
Circle,PS_YSP,37493250.025,2395232.032,37493250.025,2395232.032,37493249.425,2395232.032,1.0,"c(37493249.724999994, 2395232.032)",37493249.725,2395232.032,3167.5391215178934,
Circle,PS_YSP,37493720.082,2396716.377,37493720.082,2396716.377,37493719.482,2396716.377,1.0,"c(37493719.782000005, 2396716.377)",37493719.782000005,2396716.377,679.2246210383665,
Circle,PS_YSP,37493542.675,2396293.144,37493542.675,2396293.144,37493542.075,2396293.144,1.0,"c(37493542.375, 2396293.144)",37493542.375,2396293.144,665.9253100547874,
Circle,PS_YSP,37493172.794,2395126.423,37493172.794,2395126.423,37493172.194,2395126.423,1.0,"c(37493172.494, 2395126.423)",37493172.494,2395126.423,1380.7550600734785,
Circle,PS_YSP,37493203.131,2395118.801,37493203.131,2395118.801,37493202.531,2395118.801,1.0,"c(37493202.831, 2395118.801)",37493202.831,2395118.801,1202.3842310908153,
Circle,PS_YSP,37491612.696,2395626.472,37491612.696,2395626.472,37491612.096,2395626.472,1.0,"c(37491612.396, 2395626.472)",37491612.396,2395626.472,2862.5641404414987,
Circle,PS_YSP,37494298.94,2395582.398,37494298.94,2395582.398,37494298.34,2395582.398,1.0,"c(37494298.64, 2395582.398)",37494298.64,2395582.398,1427.0584634592512,
Circle,PS_YSP,37494199.285,2394834.454,37494199.285,2394834.454,37494198.685,2394834.454,1.0,"c(37494198.985, 2394834.454)",37494198.985,2394834.454,959.6457852755804,
Circle,PS_YSP,37494192.051,2394816.732,37494192.051,2394816.732,37494191.451,2394816.732,1.0,"c(37494191.751, 2394816.732)",37494191.751,2394816.732,487.34433872335313,
Circle,PS_YSP,37494183.821,2394803.107,37494183.821,2394803.107,37494183.221,2394803.107,1.0,"c(37494183.521, 2394803.107)",37494183.521,2394803.107,476.1409153279713,
Circle,PS_YSP,37494194.008,2394815.961,37494194.008,2394815.961,37494193.408,2394815.961,1.0,"c(37494193.708000004, 2394815.961)",37494193.708,2394815.961,563.6745254181563,
Circle,PS_YSP,37494202.306,2394836.76,37494202.306,2394836.76,37494201.706,2394836.76,1.0,"c(37494202.006, 2394836.76)",37494202.006,2394836.76,710.9046572019871,
Circle,PS_YSP,37494207.619,2394864.766,37494207.619,2394864.766,37494207.019,2394864.766,1.0,"c(37494207.319000006, 2394864.766)",37494207.319000006,2394864.766,742.3233847142733,
Circle,PS_YSP,37494178.044,2394782.573,37494178.044,2394782.573,37494177.444,2394782.573,1.0,"c(37494177.744, 2394782.573)",37494177.744,2394782.573,671.9526316645693,
Circle,PS_YSP,37494164.146,2394775.801,37494164.146,2394775.801,37494163.546,2394775.801,1.0,"c(37494163.846, 2394775.801)",37494163.846,2394775.801,664.8258362784853,
Circle,PS_YSP,37493527.607,2394744.0996,37493527.607,2394744.0996,37493527.007,2394744.0996,1.0,"c(37493527.307, 2394744.0996)",37493527.307,2394744.0996,467.1075050483759,
Circle,PS_YSP,37493734.464,2396595.407,37493734.464,2396595.407,37493733.864,2396595.407,1.0,"c(37493734.164000005, 2396595.407)",37493734.164000005,2396595.407,2303.512809536084,
Circle,PS_YSP,37493675.99,2396601.19,37493675.99,2396601.19,37493675.39,2396601.19,1.0,"c(37493675.69, 2396601.19)",37493675.69,2396601.19,2320.3548233051133,
Circle,PS_YSP,37493398.161,2396188.32,37493398.161,2396188.32,37493397.561,2396188.32,1.0,"c(37493397.861, 2396188.32)",37493397.861,2396188.32,1651.240688118361,
Circle,PS_YSP,37493397.455,2396171.077,37493397.455,2396171.077,37493396.855,2396171.077,1.0,"c(37493397.155, 2396171.077)",37493397.155,2396171.077,1627.445729431321,
Circle,PS_YSP,37493396.85,2396173.011,37493396.85,2396173.011,37493396.25,2396173.011,1.0,"c(37493396.55, 2396173.011)",37493396.55,2396173.011,1778.4149808660238,
Circle,PS_YSP,37493078.256,2395120.256,37493078.256,2395120.256,37493077.656,2395120.256,1.0,"c(37493077.956, 2395120.256)",37493077.956,2395120.256,1242.5323815914937,
Circle,PS_YSP,37493724.935,2394784.649,37493724.935,2394784.649,37493724.335,2394784.649,1.0,"c(37493724.635000005, 2394784.649)",37493724.635000005,2394784.649,505.1583795666016,
Circle,PS_YSP,37494246.102,2395294.596,37494246.102,2395294.596,37494245.502,2395294.596,1.0,"c(37494245.802, 2395294.596)",37494245.802,2395294.596,1043.109769109659,
Circle,PS_YSP,37493681.941,2395599.328,37493681.941,2395599.328,37493681.341,2395599.328,1.0,"c(37493681.641, 2395599.328)",37493681.641,2395599.328,1297.03644935152,
Circle,PS_YSP,37493679.809,2395329.199,37493679.809,2395329.199,37493679.209,2395329.199,1.0,"c(37493679.509, 2395329.199)",37493679.509,2395329.199,1023.8790142797087,
Circle,PS_YSP,37494273.812,2395461.296,37494273.812,2395461.296,37494273.212,2395461.296,1.0,"c(37494273.511999995, 2395461.296)",37494273.512,2395461.296,1274.2330395161339,
Circle,PS_YSP,37493615.283,2396174.269,37493615.283,2396174.269,37493614.683,2396174.269,1.0,"c(37493614.982999995, 2396174.269)",37493614.983,2396174.269,1749.4896598653136,
Circle,PS_YSP,37493624.951,2396172.732,37493624.951,2396172.732,37493624.351,2396172.732,1.0,"c(37493624.651, 2396172.732)",37493624.651,2396172.732,1745.642429443211,
Circle,PS_YSP,37494211.472,2394760.681,37494211.472,2394760.681,37494210.872,2394760.681,1.0,"c(37494211.172000006, 2394760.681)",37494211.172000006,2394760.681,267.166053057131,
Circle,PS_YSP,37494207.59,2394761.632,37494207.59,2394761.632,37494206.99,2394761.632,1.0,"c(37494207.29000001, 2394761.632)",37494207.29000001,2394761.632,267.6474987836734,
Circle,PS_YSP,37494209.061,2394768.18,37494209.061,2394768.18,37494208.461,2394768.18,1.0,"c(37494208.761, 2394768.18)",37494208.761,2394768.18,304.97877334848573,
Circle,PS_YSP,37494209.267,2394772.468,37494209.267,2394772.468,37494208.667,2394772.468,1.0,"c(37494208.967, 2394772.468)",37494208.967,2394772.468,309.2857898981752,
Circle,PS_YSP,37494216.081,2394808.225,37494216.081,2394808.225,37494215.481,2394808.225,1.0,"c(37494215.781, 2394808.225)",37494215.781,2394808.225,374.6803963061955,
Circle,PS_YSP,37494211.342,2394725.632,37494211.342,2394725.632,37494210.742,2394725.632,1.0,"c(37494211.041999996, 2394725.632)",37494211.042,2394725.632,319.3427142651961,
Circle,PS_YSP,37494210.854,2394716.638,37494210.854,2394716.638,37494210.254,2394716.638,1.0,"c(37494210.554000005, 2394716.638)",37494210.554000005,2394716.638,310.2671451054595,
Circle,PS_YSP,37494211.255,2394724.896,37494211.255,2394724.896,37494210.655,2394724.896,1.0,"c(37494210.955, 2394724.896)",37494210.955,2394724.896,412.93257481694985,
Circle,PS_YSP,37494137.612,2394724.798,37494137.612,2394724.798,37494137.012,2394724.798,1.0,"c(37494137.31200001, 2394724.798)",37494137.31200001,2394724.798,416.4435896348782,
Circle,PS_YSP,37494263.147,2394724.123,37494263.147,2394724.123,37494262.547,2394724.123,1.0,"c(37494262.847, 2394724.123)",37494262.847,2394724.123,445.97125357904144,
Circle,PS_YSP,37494278.828,2394721.95,37494278.828,2394721.95,37494278.228,2394721.95,1.0,"c(37494278.528, 2394721.95)",37494278.528,2394721.95,251.62129938350296,
Circle,PS_YSP,37494256.624,2394724.558,37494256.624,2394724.558,37494256.024,2394724.558,1.0,"c(37494256.324, 2394724.558)",37494256.324,2394724.558,231.64636971645191,
Circle,PS_YSP,37494256.932,2394733.419,37494256.932,2394733.419,37494256.332,2394733.419,1.0,"c(37494256.632, 2394733.419)",37494256.632,2394733.419,326.5921341960004,
Circle,PS_YSP,37493888.747,2394717.374,37493888.747,2394717.374,37493888.147,2394717.374,1.0,"c(37493888.447, 2394717.374)",37493888.447,2394717.374,259.9013928599022,
Circle,PS_YSP,37494290.506,2395764.619,37494290.506,2395764.619,37494289.906,2395764.619,1.0,"c(37494290.206, 2395764.619)",37494290.206,2395764.619,1291.4622199910682,
Circle,PS_YSP,37494286.627,2395820.554,37494286.627,2395820.554,37494286.027,2395820.554,1.0,"c(37494286.327, 2395820.554)",37494286.327,2395820.554,2202.4417488751674,
Circle,PS_YSP,37494281.662,2395878.668,37494281.662,2395878.668,37494281.062,2395878.668,1.0,"c(37494281.362, 2395878.668)",37494281.362,2395878.668,3425.3856827976797,
Circle,PS_YSP,37493080.374,2396409.078,37493080.374,2396409.078,37493079.774,2396409.078,1.0,"c(37493080.074, 2396409.078)",37493080.074,2396409.078,1765.45242645561,
Circle,PS_YSP,37494238.766,2396321.971,37494238.766,2396321.971,37494238.166,2396321.971,1.0,"c(37494238.466000006, 2396321.971)",37494238.466000006,2396321.971,1661.4454847768088,
Circle,PS_YSP,37494231.752,2396354.507,37494231.752,2396354.507,37494231.152,2396354.507,1.0,"c(37494231.452, 2396354.507)",37494231.452,2396354.507,1681.2172457362362,
Circle,PS_YSP,37494234.835,2396355.66,37494234.835,2396355.66,37494234.235,2396355.66,1.0,"c(37494234.535, 2396355.66)",37494234.535,2396355.66,1679.447424463407,
Circle,PS_YSP,37494218.386,2396480.311,37494218.386,2396480.311,37494217.786,2396480.311,1.0,"c(37494218.085999995, 2396480.311)",37494218.086,2396480.311,1798.8468936612433,
Circle,PS_YSP,37493046.476,2396524.83,37493046.476,2396524.83,37493045.876,2396524.83,1.0,"c(37493046.176, 2396524.83)",37493046.176,2396524.83,1893.0437230940465,
Circle,PS_YSP,37493080.535,2396339.909,37493080.535,2396339.909,37493079.935,2396339.909,1.0,"c(37493080.235, 2396339.909)",37493080.235,2396339.909,1557.5730628110277,
Circle,PS_YSP,37494274.825,2394733.023,37494274.825,2394733.023,37494274.225,2394733.023,1.0,"c(37494274.525000006, 2394733.023)",37494274.525000006,2394733.023,2054.2586777535707,
Circle,PS_YSP,37493711.656,2395910.709,37493711.656,2395910.709,37493711.056,2395910.709,1.0,"c(37493711.356000006, 2395910.709)",37493711.356000006,2395910.709,973.2769183595871,
Circle,PS_YSP,37493089.234,2395057.067,37493089.234,2395057.067,37493088.634,2395057.067,1.0,"c(37493088.934, 2395057.067)",37493088.934,2395057.067,1225.505194429138,
Circle,PS_YSP,37493083.276,2395063.825,37493083.276,2395063.825,37493082.676,2395063.825,1.0,"c(37493082.975999996, 2395063.825)",37493082.976,2395063.825,1200.3486510547302,
Circle,PS_YSP,37493077.13,2395090.001,37493077.13,2395090.001,37493076.53,2395090.001,1.0,"c(37493076.83, 2395090.001)",37493076.83,2395090.001,1182.3330726488098,
Circle,PS_YSP,37493258.81,2395089.879,37493258.81,2395089.879,37493258.21,2395089.879,1.0,"c(37493258.510000005, 2395089.879)",37493258.510000005,2395089.879,1066.7714537981853,
Circle,PS_YSP,37493261.01,2395060.451,37493261.01,2395060.451,37493260.41,2395060.451,1.0,"c(37493260.70999999, 2395060.451)",37493260.70999999,2395060.451,1093.3579393292514,
Circle,PS_YSP,37493261.521,2395056.978,37493261.521,2395056.978,37493260.921,2395056.978,1.0,"c(37493261.221, 2395056.978)",37493261.221,2395056.978,1633.167497799348,
Circle,PS_YSP,37494246.617,2395756.562,37494246.617,2395756.562,37494246.017,2395756.562,1.0,"c(37494246.317, 2395756.562)",37494246.317,2395756.562,1020.314050755096,
Circle,PS_YSP,37493254.397,2396297.132,37493254.397,2396297.132,37493253.797,2396297.132,1.0,"c(37493254.097, 2396297.132)",37493254.097,2396297.132,1046.0122762739154,
Circle,PS_YSP,37493582.607,2395212.631,37493582.607,2395212.631,37493582.007,2395212.631,1.0,"c(37493582.307, 2395212.631)",37493582.307,2395212.631,1688.1219822244973,
Circle,PS_YSP,37493592.019,2395197.702,37493592.019,2395197.702,37493591.419,2395197.702,1.0,"c(37493591.719, 2395197.702)",37493591.719,2395197.702,1700.978275810519,
Circle,PS_YSP,37494257.195,2394759.591,37494257.195,2394759.591,37494256.595,2394759.591,1.0,"c(37494256.894999996, 2394759.591)",37494256.895,2394759.591,433.5040266719971,
