Entity,Layer,XS,YS,XE,YE,XM,YM,point,geometry,X,Y
Circle,PS_YSP,37494238.298,2396291.472,37494238.298,2396291.472,37494237.698,2396291.472,1.0,"c(37494237.997999996, 2396291.472)",37494237.997999996,2396291.472
Circle,PS_YSP,37491783.952,2397473.626,37491783.952,2397473.626,37491783.352,2397473.626,1.0,"c(37491783.651999995, 2397473.626)",37491783.651999995,2397473.626
Circle,PS_YSP,37493714.026,2395008.777,37493714.026,2395008.777,37493713.426,2395008.777,1.0,"c(37493713.725999996, 2395008.777)",37493713.725999996,2395008.777
Circle,PS_YSP,37492135.44,2397473.842,37492135.44,2397473.842,37492134.84,2397473.842,1.0,"c(37492135.14, 2397473.842)",37492135.14,2397473.842
Circle,PS_YSP,37493722.59,2395297.519,37493722.59,2395297.519,37493721.99,2395297.519,1.0,"c(37493722.29000001, 2395297.519)",37493722.29000001,2395297.519
Circle,PS_YSP,37493676.614,2395299.412,37493676.614,2395299.412,37493676.014,2395299.412,1.0,"c(37493676.313999996, 2395299.412)",37493676.313999996,2395299.412
Circle,PS_YSP,37493722.958,2395278.513,37493722.958,2395278.513,37493722.358,2395278.513,1.0,"c(37493722.658, 2395278.513)",37493722.658,2395278.513
Circle,PS_YSP,37493677.012,2397145.621,37493677.012,2397145.621,37493676.412,2397145.621,1.0,"c(37493676.712, 2397145.621)",37493676.712,2397145.621
Circle,PS_YSP,37493715.236,2397251.449,37493715.236,2397251.449,37493714.636,2397251.449,1.0,"c(37493714.936000004, 2397251.449)",37493714.936000004,2397251.449
Circle,PS_YSP,37493715.066,2397255.084,37493715.066,2397255.084,37493714.466,2397255.084,1.0,"c(37493714.766, 2397255.084)",37493714.766,2397255.084
Circle,PS_YSP,37493676.521,2397238.686,37493676.521,2397238.686,37493675.921,2397238.686,1.0,"c(37493676.221, 2397238.686)",37493676.221,2397238.686
Circle,PS_YSP,37493720.847,2397372.328,37493720.847,2397372.328,37493720.247,2397372.328,1.0,"c(37493720.547000006, 2397372.328)",37493720.547000006,2397372.328
Circle,PS_YSP,37493673.12,2397622.33,37493673.12,2397622.33,37493672.52,2397622.33,1.0,"c(37493672.82, 2397622.33)",37493672.82,2397622.33
Circle,PS_YSP,37493059.816,2395209.743,37493059.816,2395209.743,37493059.216,2395209.743,1.0,"c(37493059.516, 2395209.743)",37493059.516,2395209.743
Circle,PS_YSP,37493678.586,2395075.815,37493678.586,2395075.815,37493677.986,2395075.815,1.0,"c(37493678.286, 2395075.815)",37493678.286,2395075.815
Circle,PS_YSP,37493667.016,2395158.444,37493667.016,2395158.444,37493666.416,2395158.444,1.0,"c(37493666.716000006, 2395158.444)",37493666.716000006,2395158.444
Circle,PS_YSP,37493089.879,2395258.421,37493089.879,2395258.421,37493089.279,2395258.421,1.0,"c(37493089.578999996, 2395258.421)",37493089.578999996,2395258.421
Circle,PS_YSP,37493898.391,2395139.337,37493898.391,2395139.337,37493897.791,2395139.337,1.0,"c(37493898.091000006, 2395139.337)",37493898.091000006,2395139.337
Circle,PS_YSP,37493222.97,2395209.351,37493222.97,2395209.351,37493222.37,2395209.351,1.0,"c(37493222.67, 2395209.351)",37493222.67,2395209.351
Circle,PS_YSP,37493656.932,2394829.027,37493656.932,2394829.027,37493656.332,2394829.027,1.0,"c(37493656.632, 2394829.027)",37493656.632,2394829.027
Circle,PS_YSP,37493681.286,2394920.144,37493681.286,2394920.144,37493680.686,2394920.144,1.0,"c(37493680.986, 2394920.144)",37493680.986,2394920.144
Circle,PS_YSP,37493282.048,2395117.403,37493282.048,2395117.403,37493281.448,2395117.403,1.0,"c(37493281.747999996, 2395117.403)",37493281.747999996,2395117.403
Circle,PS_YSP,37493281.851,2395126.333,37493281.851,2395126.333,37493281.251,2395126.333,1.0,"c(37493281.551, 2395126.333)",37493281.551,2395126.333
Circle,PS_YSP,37493231.768,2395131.638,37493231.768,2395131.638,37493231.168,2395131.638,1.0,"c(37493231.467999995, 2395131.638)",37493231.467999995,2395131.638
Circle,PS_YSP,37493681.541,2396657.47,37493681.541,2396657.47,37493680.941,2396657.47,1.0,"c(37493681.241, 2396657.47)",37493681.241,2396657.47
Circle,PS_YSP,37493839.484,2395117.871,37493839.484,2395117.871,37493838.884,2395117.871,1.0,"c(37493839.184, 2395117.871)",37493839.184,2395117.871
Circle,PS_YSP,37493853.949,2394716.623,37493853.949,2394716.623,37493853.349,2394716.623,1.0,"c(37493853.649000004, 2394716.623)",37493853.649000004,2394716.623
Circle,PS_YSP,37494293.715,2395704.034,37494293.715,2395704.034,37494293.115,2395704.034,1.0,"c(37494293.41500001, 2395704.034)",37494293.41500001,2395704.034
Circle,PS_YSP,37494291.815,2395743.061,37494291.815,2395743.061,37494291.215,2395743.061,1.0,"c(37494291.515, 2395743.061)",37494291.515,2395743.061
Circle,PS_YSP,37493262.074,2395231.114,37493262.074,2395231.114,37493261.474,2395231.114,1.0,"c(37493261.774000004, 2395231.114)",37493261.774000004,2395231.114
Circle,PS_YSP,37493250.025,2395232.032,37493250.025,2395232.032,37493249.425,2395232.032,1.0,"c(37493249.724999994, 2395232.032)",37493249.724999994,2395232.032
Circle,PS_YSP,37493720.082,2396716.377,37493720.082,2396716.377,37493719.482,2396716.377,1.0,"c(37493719.782000005, 2396716.377)",37493719.782000005,2396716.377
Circle,PS_YSP,37493542.675,2396293.144,37493542.675,2396293.144,37493542.075,2396293.144,1.0,"c(37493542.375, 2396293.144)",37493542.375,2396293.144
Circle,PS_YSP,37493172.794,2395126.423,37493172.794,2395126.423,37493172.194,2395126.423,1.0,"c(37493172.494, 2395126.423)",37493172.494,2395126.423
Circle,PS_YSP,37493203.131,2395118.801,37493203.131,2395118.801,37493202.531,2395118.801,1.0,"c(37493202.831, 2395118.801)",37493202.831,2395118.801
Circle,PS_YSP,37491612.696,2395626.472,37491612.696,2395626.472,37491612.096,2395626.472,1.0,"c(37491612.396, 2395626.472)",37491612.396,2395626.472
Circle,PS_YSP,37494298.94,2395582.398,37494298.94,2395582.398,37494298.34,2395582.398,1.0,"c(37494298.64, 2395582.398)",37494298.64,2395582.398
Circle,PS_YSP,37494199.285,2394834.454,37494199.285,2394834.454,37494198.685,2394834.454,1.0,"c(37494198.985, 2394834.454)",37494198.985,2394834.454
Circle,PS_YSP,37494192.051,2394816.732,37494192.051,2394816.732,37494191.451,2394816.732,1.0,"c(37494191.751, 2394816.732)",37494191.751,2394816.732
Circle,PS_YSP,37494183.821,2394803.107,37494183.821,2394803.107,37494183.221,2394803.107,1.0,"c(37494183.521, 2394803.107)",37494183.521,2394803.107
Circle,PS_YSP,37494194.008,2394815.961,37494194.008,2394815.961,37494193.408,2394815.961,1.0,"c(37494193.708000004, 2394815.961)",37494193.708000004,2394815.961
Circle,PS_YSP,37494202.306,2394836.76,37494202.306,2394836.76,37494201.706,2394836.76,1.0,"c(37494202.006, 2394836.76)",37494202.006,2394836.76
Circle,PS_YSP,37494207.619,2394864.766,37494207.619,2394864.766,37494207.019,2394864.766,1.0,"c(37494207.319000006, 2394864.766)",37494207.319000006,2394864.766
Circle,PS_YSP,37494178.044,2394782.573,37494178.044,2394782.573,37494177.444,2394782.573,1.0,"c(37494177.744, 2394782.573)",37494177.744,2394782.573
Circle,PS_YSP,37494164.146,2394775.801,37494164.146,2394775.801,37494163.546,2394775.801,1.0,"c(37494163.846, 2394775.801)",37494163.846,2394775.801
Circle,PS_YSP,37493527.607,2394744.0996,37493527.607,2394744.0996,37493527.007,2394744.0996,1.0,"c(37493527.307, 2394744.0996)",37493527.307,2394744.0996
Circle,PS_YSP,37493734.464,2396595.407,37493734.464,2396595.407,37493733.864,2396595.407,1.0,"c(37493734.164000005, 2396595.407)",37493734.164000005,2396595.407
Circle,PS_YSP,37493675.99,2396601.19,37493675.99,2396601.19,37493675.39,2396601.19,1.0,"c(37493675.69, 2396601.19)",37493675.69,2396601.19
Circle,PS_YSP,37493398.161,2396188.32,37493398.161,2396188.32,37493397.561,2396188.32,1.0,"c(37493397.861, 2396188.32)",37493397.861,2396188.32
Circle,PS_YSP,37493397.455,2396171.077,37493397.455,2396171.077,37493396.855,2396171.077,1.0,"c(37493397.155, 2396171.077)",37493397.155,2396171.077
Circle,PS_YSP,37493396.85,2396173.011,37493396.85,2396173.011,37493396.25,2396173.011,1.0,"c(37493396.55, 2396173.011)",37493396.55,2396173.011
Circle,PS_YSP,37493078.256,2395120.256,37493078.256,2395120.256,37493077.656,2395120.256,1.0,"c(37493077.956, 2395120.256)",37493077.956,2395120.256
Circle,PS_YSP,37493724.935,2394784.649,37493724.935,2394784.649,37493724.335,2394784.649,1.0,"c(37493724.635000005, 2394784.649)",37493724.635000005,2394784.649
Circle,PS_YSP,37494246.102,2395294.596,37494246.102,2395294.596,37494245.502,2395294.596,1.0,"c(37494245.802, 2395294.596)",37494245.802,2395294.596
Circle,PS_YSP,37493681.941,2395599.328,37493681.941,2395599.328,37493681.341,2395599.328,1.0,"c(37493681.641, 2395599.328)",37493681.641,2395599.328
Circle,PS_YSP,37493679.809,2395329.199,37493679.809,2395329.199,37493679.209,2395329.199,1.0,"c(37493679.509, 2395329.199)",37493679.509,2395329.199
Circle,PS_YSP,37494273.812,2395461.296,37494273.812,2395461.296,37494273.212,2395461.296,1.0,"c(37494273.511999995, 2395461.296)",37494273.511999995,2395461.296
Circle,PS_YSP,37493615.283,2396174.269,37493615.283,2396174.269,37493614.683,2396174.269,1.0,"c(37493614.982999995, 2396174.269)",37493614.982999995,2396174.269
Circle,PS_YSP,37493624.951,2396172.732,37493624.951,2396172.732,37493624.351,2396172.732,1.0,"c(37493624.651, 2396172.732)",37493624.651,2396172.732
Circle,PS_YSP,37494211.472,2394760.681,37494211.472,2394760.681,37494210.872,2394760.681,1.0,"c(37494211.172000006, 2394760.681)",37494211.172000006,2394760.681
Circle,PS_YSP,37494207.59,2394761.632,37494207.59,2394761.632,37494206.99,2394761.632,1.0,"c(37494207.29000001, 2394761.632)",37494207.29000001,2394761.632
Circle,PS_YSP,37494209.061,2394768.18,37494209.061,2394768.18,37494208.461,2394768.18,1.0,"c(37494208.761, 2394768.18)",37494208.761,2394768.18
Circle,PS_YSP,37494209.267,2394772.468,37494209.267,2394772.468,37494208.667,2394772.468,1.0,"c(37494208.967, 2394772.468)",37494208.967,2394772.468
Circle,PS_YSP,37494216.081,2394808.225,37494216.081,2394808.225,37494215.481,2394808.225,1.0,"c(37494215.781, 2394808.225)",37494215.781,2394808.225
Circle,PS_YSP,37494211.342,2394725.632,37494211.342,2394725.632,37494210.742,2394725.632,1.0,"c(37494211.041999996, 2394725.632)",37494211.041999996,2394725.632
Circle,PS_YSP,37494210.854,2394716.638,37494210.854,2394716.638,37494210.254,2394716.638,1.0,"c(37494210.554000005, 2394716.638)",37494210.554000005,2394716.638
Circle,PS_YSP,37494211.255,2394724.896,37494211.255,2394724.896,37494210.655,2394724.896,1.0,"c(37494210.955, 2394724.896)",37494210.955,2394724.896
Circle,PS_YSP,37494137.612,2394724.798,37494137.612,2394724.798,37494137.012,2394724.798,1.0,"c(37494137.31200001, 2394724.798)",37494137.31200001,2394724.798
Circle,PS_YSP,37494263.147,2394724.123,37494263.147,2394724.123,37494262.547,2394724.123,1.0,"c(37494262.847, 2394724.123)",37494262.847,2394724.123
Circle,PS_YSP,37494278.828,2394721.95,37494278.828,2394721.95,37494278.228,2394721.95,1.0,"c(37494278.528, 2394721.95)",37494278.528,2394721.95
Circle,PS_YSP,37494256.624,2394724.558,37494256.624,2394724.558,37494256.024,2394724.558,1.0,"c(37494256.324, 2394724.558)",37494256.324,2394724.558
Circle,PS_YSP,37494256.932,2394733.419,37494256.932,2394733.419,37494256.332,2394733.419,1.0,"c(37494256.632, 2394733.419)",37494256.632,2394733.419
Circle,PS_YSP,37493888.747,2394717.374,37493888.747,2394717.374,37493888.147,2394717.374,1.0,"c(37493888.447, 2394717.374)",37493888.447,2394717.374
Circle,PS_YSP,37494290.506,2395764.619,37494290.506,2395764.619,37494289.906,2395764.619,1.0,"c(37494290.206, 2395764.619)",37494290.206,2395764.619
Circle,PS_YSP,37494286.627,2395820.554,37494286.627,2395820.554,37494286.027,2395820.554,1.0,"c(37494286.327, 2395820.554)",37494286.327,2395820.554
Circle,PS_YSP,37494281.662,2395878.668,37494281.662,2395878.668,37494281.062,2395878.668,1.0,"c(37494281.362, 2395878.668)",37494281.362,2395878.668
Circle,PS_YSP,37493080.374,2396409.078,37493080.374,2396409.078,37493079.774,2396409.078,1.0,"c(37493080.074, 2396409.078)",37493080.074,2396409.078
Circle,PS_YSP,37494238.766,2396321.971,37494238.766,2396321.971,37494238.166,2396321.971,1.0,"c(37494238.466000006, 2396321.971)",37494238.466000006,2396321.971
Circle,PS_YSP,37494231.752,2396354.507,37494231.752,2396354.507,37494231.152,2396354.507,1.0,"c(37494231.452, 2396354.507)",37494231.452,2396354.507
Circle,PS_YSP,37494234.835,2396355.66,37494234.835,2396355.66,37494234.235,2396355.66,1.0,"c(37494234.535, 2396355.66)",37494234.535,2396355.66
Circle,PS_YSP,37494218.386,2396480.311,37494218.386,2396480.311,37494217.786,2396480.311,1.0,"c(37494218.085999995, 2396480.311)",37494218.085999995,2396480.311
Circle,PS_YSP,37493046.476,2396524.83,37493046.476,2396524.83,37493045.876,2396524.83,1.0,"c(37493046.176, 2396524.83)",37493046.176,2396524.83
Circle,PS_YSP,37493080.535,2396339.909,37493080.535,2396339.909,37493079.935,2396339.909,1.0,"c(37493080.235, 2396339.909)",37493080.235,2396339.909
Circle,PS_YSP,37494274.825,2394733.023,37494274.825,2394733.023,37494274.225,2394733.023,1.0,"c(37494274.525000006, 2394733.023)",37494274.525000006,2394733.023
Circle,PS_YSP,37493711.656,2395910.709,37493711.656,2395910.709,37493711.056,2395910.709,1.0,"c(37493711.356000006, 2395910.709)",37493711.356000006,2395910.709
Circle,PS_YSP,37493089.234,2395057.067,37493089.234,2395057.067,37493088.634,2395057.067,1.0,"c(37493088.934, 2395057.067)",37493088.934,2395057.067
Circle,PS_YSP,37493083.276,2395063.825,37493083.276,2395063.825,37493082.676,2395063.825,1.0,"c(37493082.975999996, 2395063.825)",37493082.975999996,2395063.825
Circle,PS_YSP,37493077.13,2395090.001,37493077.13,2395090.001,37493076.53,2395090.001,1.0,"c(37493076.83, 2395090.001)",37493076.83,2395090.001
Circle,PS_YSP,37493258.81,2395089.879,37493258.81,2395089.879,37493258.21,2395089.879,1.0,"c(37493258.510000005, 2395089.879)",37493258.510000005,2395089.879
Circle,PS_YSP,37493261.01,2395060.451,37493261.01,2395060.451,37493260.41,2395060.451,1.0,"c(37493260.70999999, 2395060.451)",37493260.70999999,2395060.451
Circle,PS_YSP,37493261.521,2395056.978,37493261.521,2395056.978,37493260.921,2395056.978,1.0,"c(37493261.221, 2395056.978)",37493261.221,2395056.978
Circle,PS_YSP,37494246.617,2395756.562,37494246.617,2395756.562,37494246.017,2395756.562,1.0,"c(37494246.317, 2395756.562)",37494246.317,2395756.562
Circle,PS_YSP,37493254.397,2396297.132,37493254.397,2396297.132,37493253.797,2396297.132,1.0,"c(37493254.097, 2396297.132)",37493254.097,2396297.132
Circle,PS_YSP,37493582.607,2395212.631,37493582.607,2395212.631,37493582.007,2395212.631,1.0,"c(37493582.307, 2395212.631)",37493582.307,2395212.631
Circle,PS_YSP,37493592.019,2395197.702,37493592.019,2395197.702,37493591.419,2395197.702,1.0,"c(37493591.719, 2395197.702)",37493591.719,2395197.702
Circle,PS_YSP,37494257.195,2394759.591,37494257.195,2394759.591,37494256.595,2394759.591,1.0,"c(37494256.894999996, 2394759.591)",37494256.894999996,2394759.591
Circle,PS_YSP,37494261.867,2394759.149,37494261.867,2394759.149,37494261.267,2394759.149,1.0,"c(37494261.567, 2394759.149)",37494261.567,2394759.149
Circle,PS_YSP,37494273.735,2394755.362,37494273.735,2394755.362,37494273.135,2394755.362,1.0,"c(37494273.435, 2394755.362)",37494273.435,2394755.362
Circle,PS_YSP,37493665.498,2395449.086,37493665.498,2395449.086,37493664.898,2395449.086,1.0,"c(37493665.198, 2395449.086)",37493665.198,2395449.086
Circle,PS_YSP,37494219.486,2396083.818,37494219.486,2396083.818,37494218.886,2396083.818,1.0,"c(37494219.186000004, 2396083.818)",37494219.186000004,2396083.818
Circle,PS_YSP,37494222.798,2396057.423,37494222.798,2396057.423,37494222.198,2396057.423,1.0,"c(37494222.497999996, 2396057.423)",37494222.497999996,2396057.423
Circle,PS_YSP,37494221.515,2395999.243,37494221.515,2395999.243,37494220.915,2395999.243,1.0,"c(37494221.215, 2395999.243)",37494221.215,2395999.243
Circle,PS_YSP,37493722.6,2396626.719,37493722.6,2396626.719,37493722.0,2396626.719,1.0,"c(37493722.3, 2396626.719)",37493722.3,2396626.719
Circle,PS_YSP,37493718.936,2396621.057,37493718.936,2396621.057,37493718.336,2396621.057,1.0,"c(37493718.636, 2396621.057)",37493718.636,2396621.057
Circle,PS_YSP,37494298.426,2395614.635,37494298.426,2395614.635,37494297.826,2395614.635,1.0,"c(37494298.126, 2395614.635)",37494298.126,2395614.635
Circle,PS_YSP,37494295.04,2395671.653,37494295.04,2395671.653,37494294.44,2395671.653,1.0,"c(37494294.739999995, 2395671.653)",37494294.739999995,2395671.653
Circle,PS_YSP,37493724.954,2394829.714,37493724.954,2394829.714,37493724.354,2394829.714,1.0,"c(37493724.654, 2394829.714)",37493724.654,2394829.714
Circle,PS_YSP,37492958.931,2396617.158,37492958.931,2396617.158,37492958.331,2396617.158,1.0,"c(37492958.631, 2396617.158)",37492958.631,2396617.158
Circle,PS_YSP,37493960.701,2395189.635,37493960.701,2395189.635,37493960.101,2395189.635,1.0,"c(37493960.401, 2395189.635)",37493960.401,2395189.635
Circle,PS_YSP,37493714.118,2396441.584,37493714.118,2396441.584,37493713.518,2396441.584,1.0,"c(37493713.818, 2396441.584)",37493713.818,2396441.584
Circle,PS_YSP,37493726.092,2396441.668,37493726.092,2396441.668,37493725.492,2396441.668,1.0,"c(37493725.791999996, 2396441.668)",37493725.791999996,2396441.668
Circle,PS_YSP,37493146.411,2394897.961,37493146.411,2394897.961,37493145.811,2394897.961,1.0,"c(37493146.111, 2394897.961)",37493146.111,2394897.961
Circle,PS_YSP,37494186.294,2396403.065,37494186.294,2396403.065,37494185.694,2396403.065,1.0,"c(37494185.994, 2396403.065)",37494185.994,2396403.065
Circle,PS_YSP,37494188.448,2396380.564,37494188.448,2396380.564,37494187.848,2396380.564,1.0,"c(37494188.148, 2396380.564)",37494188.148,2396380.564
Circle,PS_YSP,37493361.22,2394722.375,37493361.22,2394722.375,37493360.62,2394722.375,1.0,"c(37493360.92, 2394722.375)",37493360.92,2394722.375
Circle,PS_YSP,37494244.46,2396233.437,37494244.46,2396233.437,37494243.86,2396233.437,1.0,"c(37494244.16, 2396233.437)",37494244.16,2396233.437
Circle,PS_YSP,37493206.225,2394777.883,37493206.225,2394777.883,37493205.625,2394777.883,1.0,"c(37493205.925, 2394777.883)",37493205.925,2394777.883
Circle,PS_YSP,37493053.575,2396525.473,37493053.575,2396525.473,37493052.975,2396525.473,1.0,"c(37493053.275000006, 2396525.473)",37493053.275000006,2396525.473
Circle,PS_YSP,37492278.666,2395163.338,37492278.666,2395163.338,37492278.066,2395163.338,1.0,"c(37492278.366, 2395163.338)",37492278.366,2395163.338
Circle,PS_YSP,37493260.847,2395979.396,37493260.847,2395979.396,37493260.247,2395979.396,1.0,"c(37493260.547000006, 2395979.396)",37493260.547000006,2395979.396
Circle,PS_YSP,37493260.811,2395973.037,37493260.811,2395973.037,37493260.211,2395973.037,1.0,"c(37493260.511, 2395973.037)",37493260.511,2395973.037
Circle,PS_YSP,37493260.977,2395967.807,37493260.977,2395967.807,37493260.377,2395967.807,1.0,"c(37493260.677, 2395967.807)",37493260.677,2395967.807
Circle,PS_YSP,37493722.207,2395419.211,37493722.207,2395419.211,37493721.607,2395419.211,1.0,"c(37493721.907000005, 2395419.211)",37493721.907000005,2395419.211
Circle,PS_YSP,37494233.354,2395238.645,37494233.354,2395238.645,37494232.754,2395238.645,1.0,"c(37494233.054000005, 2395238.645)",37494233.054000005,2395238.645
Circle,PS_YSP,37493307.222,2395038.308,37493307.222,2395038.308,37493306.622,2395038.308,1.0,"c(37493306.922000006, 2395038.308)",37493306.922000006,2395038.308
Circle,PS_YSP,37492430.869,2395915.545,37492430.869,2395915.545,37492430.269,2395915.545,1.0,"c(37492430.569000006, 2395915.545)",37492430.569000006,2395915.545
Circle,PS_YSP,37492359.369,2395210.203,37492359.369,2395210.203,37492358.769,2395210.203,1.0,"c(37492359.069000006, 2395210.203)",37492359.069000006,2395210.203
Circle,PS_YSP,37492362.498,2395223.235,37492362.498,2395223.235,37492361.898,2395223.235,1.0,"c(37492362.198, 2395223.235)",37492362.198,2395223.235
