cod,data_time,date,hour,weekday,week,day_count,week_count,data_start_time,data_duration,data_duration_hour
109.4,2023-04-08 13:36:00,2023-04-08,13:00:00,Saturday,2023-04-03,2847,16419,2023-04-08 11:36:30,01:59:30,1.9917
126.3,2023-04-08 15:36:00,2023-04-08,15:00:00,Saturday,2023-04-03,2847,16419,2023-04-08 13:36:30,01:59:30,1.9917
134.0,2023-04-08 17:36:00,2023-04-08,17:00:00,Saturday,2023-04-03,2847,16419,2023-04-08 15:36:30,01:59:30,1.9917
142.8,2023-04-08 19:36:00,2023-04-08,19:00:00,Saturday,2023-04-03,2847,16419,2023-04-08 17:36:30,01:59:30,1.9917
155.6,2023-04-08 21:36:00,2023-04-08,21:00:00,Saturday,2023-04-03,2847,16419,2023-04-08 19:36:30,01:59:30,1.9917
135.5,2023-04-08 23:36:00,2023-04-08,23:00:00,Saturday,2023-04-03,2847,16419,2023-04-08 21:36:30,01:59:30,1.9917
138.3,2023-04-09 01:36:00,2023-04-09,01:00:00,Sunday,2023-04-03,2847,16419,2023-04-08 23:36:30,01:59:30,1.9917
141.1,2023-04-09 03:36:00,2023-04-09,03:00:00,Sunday,2023-04-03,2847,16419,2023-04-09 01:36:30,01:59:30,1.9917
147.6,2023-04-09 05:36:00,2023-04-09,05:00:00,Sunday,2023-04-03,2847,16419,2023-04-09 03:36:30,01:59:30,1.9917
145.9,2023-04-09 07:36:00,2023-04-09,07:00:00,Sunday,2023-04-03,2847,16419,2023-04-09 05:36:30,01:59:30,1.9917
137.4,2023-04-09 09:36:00,2023-04-09,09:00:00,Sunday,2023-04-03,2847,16419,2023-04-09 07:36:30,01:59:30,1.9917
150.2,2023-04-09 11:36:00,2023-04-09,11:00:00,Sunday,2023-04-03,2847,16419,2023-04-09 09:36:30,01:59:30,1.9917
146.8,2023-04-09 13:36:00,2023-04-09,13:00:00,Sunday,2023-04-03,2847,16419,2023-04-09 11:36:30,01:59:30,1.9917
146.2,2023-04-09 15:36:00,2023-04-09,15:00:00,Sunday,2023-04-03,2847,16419,2023-04-09 13:36:30,01:59:30,1.9917
137.5,2023-04-09 17:36:00,2023-04-09,17:00:00,Sunday,2023-04-03,2847,16419,2023-04-09 15:36:30,01:59:30,1.9917
138.0,2023-04-09 19:36:00,2023-04-09,19:00:00,Sunday,2023-04-03,2847,16419,2023-04-09 17:36:30,01:59:30,1.9917
100.2,2023-04-09 21:36:00,2023-04-09,21:00:00,Sunday,2023-04-03,2847,16419,2023-04-09 19:36:30,01:59:30,1.9917
84.6,2023-04-09 23:36:00,2023-04-09,23:00:00,Sunday,2023-04-03,2847,16419,2023-04-09 21:36:30,01:59:30,1.9917
80.4,2023-04-10 01:36:00,2023-04-10,01:00:00,Monday,2023-04-10,2847,11097,2023-04-09 23:36:30,01:59:30,1.9917
110.4,2023-04-10 03:36:00,2023-04-10,03:00:00,Monday,2023-04-10,2847,11097,2023-04-10 01:36:30,01:59:30,1.9917
114.3,2023-04-10 05:36:00,2023-04-10,05:00:00,Monday,2023-04-10,2847,11097,2023-04-10 03:36:30,01:59:30,1.9917
120.4,2023-04-10 07:36:00,2023-04-10,07:00:00,Monday,2023-04-10,2847,11097,2023-04-10 05:36:30,01:59:30,1.9917
125.4,2023-04-10 09:36:00,2023-04-10,09:00:00,Monday,2023-04-10,2847,11097,2023-04-10 07:36:30,01:59:30,1.9917
137.3,2023-04-10 11:36:00,2023-04-10,11:00:00,Monday,2023-04-10,2847,11097,2023-04-10 09:36:30,01:59:30,1.9917
90.5,2023-04-10 15:36:00,2023-04-10,15:00:00,Monday,2023-04-10,2847,11097,2023-04-10 11:36:30,03:59:30,3.9917
80.7,2023-04-10 17:36:00,2023-04-10,17:00:00,Monday,2023-04-10,2847,11097,2023-04-10 15:36:30,01:59:30,1.9917
100.0,2023-04-10 19:36:00,2023-04-10,19:00:00,Monday,2023-04-10,2847,11097,2023-04-10 17:36:30,01:59:30,1.9917
111.0,2023-04-10 21:36:00,2023-04-10,21:00:00,Monday,2023-04-10,2847,11097,2023-04-10 19:36:30,01:59:30,1.9917
115.6,2023-04-10 23:36:00,2023-04-10,23:00:00,Monday,2023-04-10,2847,11097,2023-04-10 21:36:30,01:59:30,1.9917
95.2,2023-04-11 01:36:00,2023-04-11,01:00:00,Tuesday,2023-04-10,2847,11097,2023-04-10 23:36:30,01:59:30,1.9917
87.2,2023-04-11 03:36:00,2023-04-11,03:00:00,Tuesday,2023-04-10,2847,11097,2023-04-11 01:36:30,01:59:30,1.9917
73.5,2023-04-11 05:36:00,2023-04-11,05:00:00,Tuesday,2023-04-10,2847,11097,2023-04-11 03:36:30,01:59:30,1.9917
74.3,2023-04-11 07:36:00,2023-04-11,07:00:00,Tuesday,2023-04-10,2847,11097,2023-04-11 05:36:30,01:59:30,1.9917
65.0,2023-04-11 09:36:00,2023-04-11,09:00:00,Tuesday,2023-04-10,2847,11097,2023-04-11 07:36:30,01:59:30,1.9917
71.8,2023-04-11 15:36:00,2023-04-11,15:00:00,Tuesday,2023-04-10,2847,11097,2023-04-11 09:36:30,05:59:30,5.9917
103.7,2023-04-11 17:36:00,2023-04-11,17:00:00,Tuesday,2023-04-10,2847,11097,2023-04-11 15:36:30,01:59:30,1.9917
102.1,2023-04-11 19:36:00,2023-04-11,19:00:00,Tuesday,2023-04-10,2847,11097,2023-04-11 17:36:30,01:59:30,1.9917
114.9,2023-04-11 21:36:00,2023-04-11,21:00:00,Tuesday,2023-04-10,2847,11097,2023-04-11 19:36:30,01:59:30,1.9917
101.9,2023-04-11 23:36:00,2023-04-11,23:00:00,Tuesday,2023-04-10,2847,11097,2023-04-11 21:36:30,01:59:30,1.9917
104.0,2023-04-12 01:36:00,2023-04-12,01:00:00,Wednesday,2023-04-10,2847,11097,2023-04-11 23:36:30,01:59:30,1.9917
106.8,2023-04-12 03:36:00,2023-04-12,03:00:00,Wednesday,2023-04-10,2847,11097,2023-04-12 01:36:30,01:59:30,1.9917
103.5,2023-04-12 05:36:00,2023-04-12,05:00:00,Wednesday,2023-04-10,2847,11097,2023-04-12 03:36:30,01:59:30,1.9917
97.6,2023-04-12 07:36:00,2023-04-12,07:00:00,Wednesday,2023-04-10,2847,11097,2023-04-12 05:36:30,01:59:30,1.9917
81.4,2023-04-12 09:36:00,2023-04-12,09:00:00,Wednesday,2023-04-10,2847,11097,2023-04-12 07:36:30,01:59:30,1.9917
93.3,2023-04-12 11:36:00,2023-04-12,11:00:00,Wednesday,2023-04-10,2847,11097,2023-04-12 09:36:30,01:59:30,1.9917
116.4,2023-04-12 13:36:00,2023-04-12,13:00:00,Wednesday,2023-04-10,2847,11097,2023-04-12 11:36:30,01:59:30,1.9917
118.1,2023-04-12 15:36:00,2023-04-12,15:00:00,Wednesday,2023-04-10,2847,11097,2023-04-12 13:36:30,01:59:30,1.9917
118.0,2023-04-12 17:36:00,2023-04-12,17:00:00,Wednesday,2023-04-10,2847,11097,2023-04-12 15:36:30,01:59:30,1.9917
92.3,2023-04-12 19:36:00,2023-04-12,19:00:00,Wednesday,2023-04-10,2847,11097,2023-04-12 17:36:30,01:59:30,1.9917
80.2,2023-04-12 21:36:00,2023-04-12,21:00:00,Wednesday,2023-04-10,2847,11097,2023-04-12 19:36:30,01:59:30,1.9917
71.9,2023-04-12 23:36:00,2023-04-12,23:00:00,Wednesday,2023-04-10,2847,11097,2023-04-12 21:38:00,01:58:00,1.9667
85.1,2023-04-12 23:59:30,2023-04-12,23:00:00,Wednesday,2023-04-10,2847,11097,2023-04-12 23:36:30,00:23:00,0.3833
101.6,2023-04-14 03:36:00,2023-04-14,03:00:00,Friday,2023-04-10,2556,11097,2023-04-14 02:28:00,01:08:00,1.1333
104.3,2023-04-14 05:36:00,2023-04-14,05:00:00,Friday,2023-04-10,2556,11097,2023-04-14 03:36:30,01:59:30,1.9917
106.0,2023-04-14 07:36:00,2023-04-14,07:00:00,Friday,2023-04-10,2556,11097,2023-04-14 05:36:30,01:59:30,1.9917
109.2,2023-04-14 09:36:00,2023-04-14,09:00:00,Friday,2023-04-10,2556,11097,2023-04-14 07:36:30,01:59:30,1.9917
98.6,2023-04-14 11:36:00,2023-04-14,11:00:00,Friday,2023-04-10,2556,11097,2023-04-14 09:36:30,01:59:30,1.9917
100.4,2023-04-14 13:36:00,2023-04-14,13:00:00,Friday,2023-04-10,2556,11097,2023-04-14 11:36:30,01:59:30,1.9917
100.0,2023-04-14 15:36:00,2023-04-14,15:00:00,Friday,2023-04-10,2556,11097,2023-04-14 13:36:30,01:59:30,1.9917
123.5,2023-04-14 17:36:00,2023-04-14,17:00:00,Friday,2023-04-10,2556,11097,2023-04-14 15:36:30,01:59:30,1.9917
110.4,2023-04-14 19:36:00,2023-04-14,19:00:00,Friday,2023-04-10,2556,11097,2023-04-14 17:36:30,01:59:30,1.9917
81.7,2023-04-14 21:36:00,2023-04-14,21:00:00,Friday,2023-04-10,2556,11097,2023-04-14 19:36:30,01:59:30,1.9917
57.2,2023-04-14 23:36:00,2023-04-14,23:00:00,Friday,2023-04-10,2556,11097,2023-04-14 21:36:30,01:59:30,1.9917
70.6,2023-04-14 23:59:30,2023-04-14,23:00:00,Friday,2023-04-10,2556,11097,2023-04-14 23:36:30,00:23:00,0.3833
