Entity,Layer,XS,YS,XE,YE,XM,YM,ID
Insert,ArrowPS_WSL,37493965.1215,2394490.77184,37493965.1215,2394490.77184,37493964.1931,2394490.77412,116.0
Line,PS_WSL,37493976.83,2394490.743,37494002.42,2394491.072,37493989.625,2394490.9075,117.0
Insert,ArrowPS_WSL,37493990.3009,2394490.91619,37493990.3009,2394490.91619,37493989.3726,2394490.90425,117.0
Line,PS_WSL,37494000.673,2394494.872,37494002.42,2394491.072,37494001.5465,2394492.972,
Line,PS_WSL,37494002.42,2394491.072,37494018.542,2394495.117,37494010.481,2394493.0945,118.0
Insert,ArrowPS_WSL,37494011.1367,2394493.25901,37494011.1367,2394493.25901,37494010.2362,2394493.03307,118.0
Line,PS_WSL,37494010.444,2394498.051,37494018.542,2394495.117,37494014.493,2394496.584,119.0
Insert,ArrowPS_WSL,37494015.1286,2394496.35373,37494015.1286,2394496.35373,37494014.2557,2394496.66999,119.0
Line,PS_WSL,37494018.542,2394495.117,37494023.367,2394510.942,37494020.9545,2394503.0295,120.0
Insert,ArrowPS_WSL,37494021.1516,2394503.6761,37494021.1516,2394503.6761,37494020.8809,2394502.78804,120.0
Line,PS_WSL,37494018.57,2394504.852,37494023.367,2394510.942,37494020.9685,2394507.897,121.0
Insert,ArrowPS_WSL,37494021.3868,2394508.42803,37494021.3868,2394508.42803,37494020.8123,2394507.69869,121.0
Line,PS_WSL,37494020.228,2394539.0,37494023.467,2394539.455,37494021.8475,2394539.2275,
Line,PS_WSL,37494023.367,2394510.942,37494023.467,2394539.455,37494023.417,2394525.1985,122.0
Insert,ArrowPS_WSL,37494023.4194,2394525.87448,37494023.4194,2394525.87448,37494023.4161,2394524.94606,122.0
Line,PS_WSL,37494023.467,2394539.455,37494017.644,2394546.871,37494020.5555,2394543.163,123.0
Insert,ArrowPS_WSL,37494020.138,2394543.69467,37494020.138,2394543.69467,37494020.7114,2394542.96445,123.0
Line,PS_WSL,37494023.467,2394539.455,37494023.619,2394540.264,37494023.543,2394539.8595,
Line,PS_WSL,37494023.619,2394540.264,37494023.285,2394567.938,37494023.452,2394554.101,124.0
Insert,ArrowPS_WSL,37494023.4438,2394554.77693,37494023.4438,2394554.77693,37494023.455,2394553.84858,124.0
Line,PS_WSL,37494023.285,2394567.938,37494023.126,2394600.721,37494023.2055,2394584.3295,125.0
Insert,ArrowPS_WSL,37494023.2022,2394585.00548,37494023.2022,2394585.00548,37494023.2067,2394584.07707,125.0
Line,PS_WSL,37494023.126,2394600.721,37494023.174,2394631.404,37494023.15,2394616.0625,126.0
Insert,ArrowPS_WSL,37494023.1511,2394616.73848,37494023.1511,2394616.73848,37494023.1496,2394615.81006,126.0
Line,PS_WSL,37494023.174,2394631.404,37494022.884,2394654.019,37494023.029,2394642.7115,127.0
Insert,ArrowPS_WSL,37494023.0203,2394643.38743,37494023.0203,2394643.38743,37494023.0322,2394642.45908,127.0
Line,PS_WSL,37494022.884,2394654.019,37494027.504,2394661.848,37494025.194,2394657.9335,128.0
Insert,ArrowPS_WSL,37494025.5375,2394658.51567,37494025.5375,2394658.51567,37494025.0657,2394657.71609,128.0
Line,PS_WSL,37494017.971,2394660.185,37494018.796,2394662.558,37494018.3835,2394661.3715,
Line,PS_WSL,37494018.269,2394631.574,37494018.796,2394662.558,37494018.5325,2394647.066,129.0
Insert,ArrowPS_WSL,37494018.544,2394647.74189,37494018.544,2394647.74189,37494018.5282,2394646.8136,129.0
Line,PS_WSL,37494017.778,2394568.361,37494018.087,2394605.586,37494017.9325,2394586.9735,130.0
Insert,ArrowPS_WSL,37494017.9381,2394587.64946,37494017.9381,2394587.64946,37494017.9304,2394586.72107,130.0
Line,PS_WSL,37494017.644,2394546.871,37494017.778,2394568.361,37494017.711,2394557.616,131.0
Insert,ArrowPS_WSL,37494017.7152,2394558.29197,37494017.7152,2394558.29197,37494017.7094,2394557.36357,131.0
Line,PS_WSL,37494018.087,2394605.586,37494018.269,2394631.574,37494018.178,2394618.58,132.0
Insert,ArrowPS_WSL,37494018.1827,2394619.25597,37494018.1827,2394619.25597,37494018.1762,2394618.32757,132.0
Line,PS_WSL,37494018.796,2394662.558,37493986.205,2394667.528,37494002.5005,2394665.043,133.0
Insert,ArrowPS_WSL,37494001.8322,2394665.14491,37494001.8322,2394665.14491,37494002.7501,2394665.00494,133.0
Line,PS_WSL,37493993.377,2396863.362,37493947.755,2396863.355,37493970.566,2396863.3585,134.0
Insert,ArrowPS_WSL,37493969.89,2396863.3584,37493969.89,2396863.3584,37493970.8184,2396863.35854,134.0
Line,PS_WSL,37492405.912,2398350.011,37492405.309,2398322.34,37492405.6105,2398336.1755,135.0
Insert,ArrowPS_WSL,37492405.5958,2398335.49968,37492405.5958,2398335.49968,37492405.616,2398336.42788,135.0
Line,PS_WSL,37492405.309,2398322.34,37492404.323,2398286.222,37492404.816,2398304.281,136.0
Insert,ArrowPS_WSL,37492404.7976,2398303.60527,37492404.7976,2398303.60527,37492404.8229,2398304.53334,136.0
Line,PS_WSL,37492386.047,2398287.076,37492404.323,2398286.222,37492395.185,2398286.649,137.0
Insert,ArrowPS_WSL,37492395.8602,2398286.61745,37492395.8602,2398286.61745,37492394.9328,2398286.66078,137.0
Line,PS_WSL,37493674.332,2397014.77,37493674.381,2397020.897,37493674.3565,2397017.8335,138.0
Insert,ArrowPS_WSL,37493674.3619,2397018.50946,37493674.3619,2397018.50946,37493674.3545,2397017.58107,138.0
Line,PS_WSL,37492473.887,2397021.066,37492474.063,2397019.513,37492473.975,2397020.2895,
Line,PS_WSL,37490155.401,2397471.34,37490144.912,2397472.67,37490150.1565,2397472.005,139.0
Insert,ArrowPS_WSL,37490149.4859,2397472.09003,37490149.4859,2397472.09003,37490150.4069,2397471.97325,139.0
Line,PS_WSL,37491570.857,2398186.863,37491571.402,2398213.37,37491571.1295,2398200.1165,140.0
Insert,ArrowPS_WSL,37491571.1434,2398200.79234,37491571.1434,2398200.79234,37491571.1243,2398199.86412,140.0
Line,PS_WSL,37493719.663,2398652.31,37493719.29,2398643.621,37493719.4765,2398647.9655,141.0
Insert,ArrowPS_WSL,37493719.4475,2398647.29014,37493719.4475,2398647.29014,37493719.4873,2398648.2177,141.0
Line,PS_WSL,37493667.043,2398624.854,37493675.443,2398624.997,37493671.243,2398624.9255,142.0
Insert,ArrowPS_WSL,37493671.9189,2398624.93701,37493671.9189,2398624.93701,37493670.9906,2398624.9212,142.0
Line,PS_WSL,37491765.196,2397465.63,37491755.882,2397473.614,37491760.539,2397469.622,143.0
Insert,ArrowPS_WSL,37491760.0258,2397470.06194,37491760.0258,2397470.06194,37491760.7307,2397469.45771,143.0
Line,PS_WSL,37492396.793,2398646.976,37492404.128,2398647.352,37492400.4605,2398647.164,144.0
Insert,ArrowPS_WSL,37492401.1356,2398647.19861,37492401.1356,2398647.19861,37492400.2084,2398647.15108,144.0
Line,PS_WSL,37492435.444,2398647.885,37492404.128,2398647.352,37492419.786,2398647.6185,145.0
Insert,ArrowPS_WSL,37492419.1101,2398647.607,37492419.1101,2398647.607,37492420.0384,2398647.6228,145.0
Line,PS_WSL,37492404.948,2397012.686,37492404.869,2397018.509,37492404.9085,2397015.5975,146.0
Insert,ArrowPS_WSL,37492404.8993,2397016.27342,37492404.8993,2397016.27342,37492404.9119,2397015.34509,146.0
Line,PS_WSL,37492404.869,2397018.509,37492404.95,2397042.639,37492404.9095,2397030.574,147.0
Insert,ArrowPS_WSL,37492404.9118,2397031.24998,37492404.9118,2397031.24998,37492404.9087,2397030.32156,147.0
Line,PS_WSL,37492397.298,2398560.351,37492404.424,2398560.394,37492400.861,2398560.3725,148.0
Insert,ArrowPS_WSL,37492401.537,2398560.37658,37492401.537,2398560.37658,37492400.6086,2398560.37098,148.0
Line,PS_WSL,37492434.522,2398561.191,37492404.424,2398560.394,37492419.473,2398560.7925,149.0
Insert,ArrowPS_WSL,37492418.7973,2398560.77461,37492418.7973,2398560.77461,37492419.7253,2398560.79918,149.0
Line,PS_WSL,37492394.105,2398467.633,37492405.017,2398467.756,37492399.561,2398467.6945,150.0
Insert,ArrowPS_WSL,37492400.2369,2398467.70212,37492400.2369,2398467.70212,37492399.3086,2398467.69165,150.0
Line,PS_WSL,37492435.642,2398467.21,37492405.017,2398467.756,37492420.3295,2398467.483,151.0
Insert,ArrowPS_WSL,37492419.6536,2398467.49505,37492419.6536,2398467.49505,37492420.5819,2398467.4785,151.0
Line,PS_WSL,37493678.185,2397295.098,37493683.452,2397295.414,37493680.8185,2397295.256,152.0
Insert,ArrowPS_WSL,37493681.4933,2397295.29648,37493681.4933,2397295.29648,37493680.5665,2397295.24088,152.0
Line,PS_WSL,37493675.542,2397366.135,37493683.614,2397366.421,37493679.578,2397366.278,153.0
Insert,ArrowPS_WSL,37493680.2536,2397366.30194,37493680.2536,2397366.30194,37493679.3257,2397366.26906,153.0
Line,PS_WSL,37493712.663,2397366.168,37493683.614,2397366.421,37493698.1385,2397366.2945,154.0
Insert,ArrowPS_WSL,37493697.4625,2397366.30039,37493697.4625,2397366.30039,37493698.3909,2397366.2923,154.0
Line,PS_WSL,37493088.121,2398269.719,37493046.529,2398265.522,37493067.325,2398267.6205,155.0
Insert,ArrowPS_WSL,37493066.6524,2398267.55263,37493066.6524,2398267.55263,37493067.5762,2398267.64584,155.0
Line,PS_WSL,37493095.791,2398271.504,37493088.121,2398269.719,37493091.956,2398270.6115,156.0
Insert,ArrowPS_WSL,37493091.2976,2398270.45828,37493091.2976,2398270.45828,37493092.2019,2398270.66872,156.0
Line,PS_WSL,37493090.706,2398322.435,37493087.86,2398327.461,37493089.283,2398324.948,157.0
Insert,ArrowPS_WSL,37493088.9499,2398325.53622,37493088.9499,2398325.53622,37493089.4074,2398324.72834,157.0
Line,PS_WSL,37493721.798,2397146.455,37493715.108,2397146.431,37493718.453,2397146.443,158.0
Insert,ArrowPS_WSL,37493717.777,2397146.44057,37493717.777,2397146.44057,37493718.7054,2397146.44391,158.0
Line,PS_WSL,37491679.713,2396337.95,37491707.712,2396336.237,37491693.7125,2396337.0935,159.0
Insert,ArrowPS_WSL,37491694.3872,2396337.05222,37491694.3872,2396337.05222,37491693.4605,2396337.10892,159.0
Line,PS_WSL,37489831.12,2396350.457,37489823.956,2396353.009,37489827.538,2396351.733,160.0
Insert,ArrowPS_WSL,37489826.9012,2396351.95984,37489826.9012,2396351.95984,37489827.7758,2396351.64829,160.0
Line,PS_WSL,37493046.468,2397311.906,37493055.084,2397312.552,37493050.776,2397312.229,161.0
Insert,ArrowPS_WSL,37493051.4501,2397312.27954,37493051.4501,2397312.27954,37493050.5243,2397312.21013,161.0
Line,PS_WSL,37493667.335,2397494.724,37493637.919,2397495.062,37493652.627,2397494.893,162.0
Insert,ArrowPS_WSL,37493651.9511,2397494.90077,37493651.9511,2397494.90077,37493652.8794,2397494.8901,162.0
Line,PS_WSL,37493390.053,2397496.061,37493390.037,2397491.745,37493390.045,2397493.903,
Line,PS_WSL,37493578.104,2397499.446,37493578.169,2397495.246,37493578.1365,2397497.346,
Line,PS_WSL,37493426.442,2397496.224,37493426.532,2397491.154,37493426.487,2397493.689,163.0
Insert,ArrowPS_WSL,37493426.499,2397493.01312,37493426.499,2397493.01312,37493426.4825,2397493.9414,163.0
Line,PS_WSL,37493661.197,2396982.389,37493683.442,2396982.394,37493672.3195,2396982.3915,164.0
Insert,ArrowPS_WSL,37493672.9955,2396982.39165,37493672.9955,2396982.39165,37493672.0671,2396982.39144,164.0
Line,PS_WSL,37490680.828,2395068.208,37490679.888,2395024.181,37490680.358,2395046.1945,165.0
Insert,ArrowPS_WSL,37490680.3436,2395045.51867,37490680.3436,2395045.51867,37490680.3634,2395046.44688,165.0
Line,PS_WSL,37490679.888,2395024.181,37490678.958,2394981.083,37490679.423,2395002.632,166.0
Insert,ArrowPS_WSL,37490679.4084,2395001.95617,37490679.4084,2395001.95617,37490679.4284,2395002.88438,166.0
Line,PS_WSL,37493198.061,2394758.15,37493137.494,2394753.7,37493167.7775,2394755.925,167.0
Insert,ArrowPS_WSL,37493167.1033,2394755.87547,37493167.1033,2394755.87547,37493168.0293,2394755.9435,167.0
Line,PS_WSL,37493137.494,2394753.7,37493100.394,2394753.225,37493118.944,2394753.4625,168.0
Insert,ArrowPS_WSL,37493118.2681,2394753.45385,37493118.2681,2394753.45385,37493119.1964,2394753.46573,168.0
Line,PS_WSL,37493100.394,2394753.225,37493048.404,2394753.425,37493074.399,2394753.325,169.0
Insert,ArrowPS_WSL,37493073.723,2394753.3276,37493073.723,2394753.3276,37493074.6514,2394753.32403,169.0
Line,PS_WSL,37493683.502,2396768.009,37493684.56,2396815.984,37493684.031,2396791.9965,170.0
Insert,ArrowPS_WSL,37493684.0459,2396792.67232,37493684.0459,2396792.67232,37493684.0254,2396791.74412,170.0
Line,PS_WSL,37493835.213,2395105.826,37493813.424,2395090.104,37493824.3185,2395097.965,171.0
Insert,ArrowPS_WSL,37493823.7703,2395097.56946,37493823.7703,2395097.56946,37493824.5232,2395098.11271,171.0
Line,PS_WSL,37493831.522,2395112.602,37493835.213,2395105.826,37493833.3675,2395109.214,172.0
Insert,ArrowPS_WSL,37493833.6909,2395108.62037,37493833.6909,2395108.62037,37493833.2467,2395109.43568,172.0
Line,PS_WSL,37492693.54,2395222.544,37492697.68,2395222.462,37492695.61,2395222.503,
Line,PS_WSL,37492697.945,2395189.709,37492697.68,2395222.462,37492697.8125,2395206.0855,173.0
Insert,ArrowPS_WSL,37492697.807,2395206.76146,37492697.807,2395206.76146,37492697.8145,2395205.83307,173.0
Line,PS_WSL,37492706.772,2395222.511,37492697.68,2395222.462,37492702.226,2395222.4865,174.0
Insert,ArrowPS_WSL,37492701.55,2395222.48286,37492701.55,2395222.48286,37492702.4784,2395222.48786,174.0
Line,PS_WSL,37492697.635,2395159.451,37492697.945,2395189.709,37492697.79,2395174.58,175.0
Insert,ArrowPS_WSL,37492697.7969,2395175.25595,37492697.7969,2395175.25595,37492697.7874,2395174.32758,175.0
Line,PS_WSL,37492697.802,2395068.937,37492697.645,2395097.938,37492697.7235,2395083.4375,176.0
Insert,ArrowPS_WSL,37492697.7198,2395084.11347,37492697.7198,2395084.11347,37492697.7249,2395083.18507,176.0
Line,PS_WSL,37492693.638,2395097.973,37492697.645,2395097.938,37492695.6415,2395097.9555,
Line,PS_WSL,37492706.225,2395097.714,37492697.645,2395097.938,37492701.935,2395097.826,177.0
Insert,ArrowPS_WSL,37492701.2592,2395097.84364,37492701.2592,2395097.84364,37492702.1874,2395097.81941,177.0
Line,PS_WSL,37492697.74,2395038.176,37492697.802,2395068.937,37492697.771,2395053.5565,178.0
Insert,ArrowPS_WSL,37492697.7724,2395054.23248,37492697.7724,2395054.23248,37492697.7705,2395053.30406,178.0
Line,PS_WSL,37492691.223,2395069.232,37492697.802,2395068.937,37492694.5125,2395069.0845,179.0
Insert,ArrowPS_WSL,37492695.1878,2395069.05422,37492695.1878,2395069.05422,37492694.2603,2395069.09581,179.0
Line,PS_WSL,37492693.608,2395038.125,37492697.74,2395038.176,37492695.674,2395038.1505,
Line,PS_WSL,37492706.907,2395038.057,37492697.74,2395038.176,37492702.3235,2395038.1165,180.0
Insert,ArrowPS_WSL,37492701.6476,2395038.12527,37492701.6476,2395038.12527,37492702.5759,2395038.11322,180.0
Line,PS_WSL,37492711.28,2395032.003,37492702.613,2395032.405,37492706.9465,2395032.204,181.0
Insert,ArrowPS_WSL,37492706.2712,2395032.23532,37492706.2712,2395032.23532,37492707.1987,2395032.1923,181.0
Line,PS_WSL,37492692.962,2395023.938,37492693.608,2395038.125,37492693.285,2395031.0315,182.0
Insert,ArrowPS_WSL,37492693.3157,2395031.70678,37492693.3157,2395031.70678,37492693.2735,2395030.77932,182.0
Line,PS_WSL,37492697.755,2395008.369,37492697.74,2395038.176,37492697.7475,2395023.2725,183.0
Insert,ArrowPS_WSL,37492697.7472,2395023.94848,37492697.7472,2395023.94848,37492697.7476,2395023.02006,183.0
Line,PS_WSL,37492711.765,2394997.358,37492697.755,2395008.369,37492704.76,2395002.8635,184.0
Insert,ArrowPS_WSL,37492704.2285,2395003.28121,37492704.2285,2395003.28121,37492704.9585,2395002.70751,184.0
Line,PS_WSL,37492893.755,2395001.169,37492878.262,2395009.559,37492886.0085,2395005.364,185.0
Insert,ArrowPS_WSL,37492885.4141,2395005.6859,37492885.4141,2395005.6859,37492886.2305,2395005.24379,185.0
Line,PS_WSL,37493172.843,2395736.795,37493140.478,2395737.629,37493156.6605,2395737.212,186.0
Insert,ArrowPS_WSL,37493155.9847,2395737.22941,37493155.9847,2395737.22941,37493156.9129,2395737.2055,186.0
Line,PS_WSL,37493780.159,2394905.535,37493749.653,2394905.567,37493764.906,2394905.551,187.0
Insert,ArrowPS_WSL,37493764.23,2394905.55171,37493764.23,2394905.55171,37493765.1584,2394905.55074,187.0
Line,PS_WSL,37493774.583,2394911.458,37493779.062,2394907.307,37493776.8225,2394909.3825,188.0
Insert,ArrowPS_WSL,37493777.3183,2394908.92301,37493777.3183,2394908.92301,37493776.6373,2394909.55409,188.0
Line,PS_WSL,37492404.584,2395957.595,37492404.635,2395926.992,37492404.6095,2395942.2935,189.0
Insert,ArrowPS_WSL,37492404.6106,2395941.61752,37492404.6106,2395941.61752,37492404.6091,2395942.54594,189.0
Line,PS_WSL,37492433.1986,2395957.7766,37492404.584,2395957.595,37492418.8913,2395957.6858,190.0
Insert,ArrowPS_WSL,37492418.2153,2395957.68151,37492418.2153,2395957.68151,37492419.1437,2395957.6874,190.0
Line,PS_WSL,37492397.396,2395957.664,37492404.584,2395957.595,37492400.99,2395957.6295,191.0
Insert,ArrowPS_WSL,37492401.666,2395957.62301,37492401.666,2395957.62301,37492400.7376,2395957.63192,191.0
Line,PS_WSL,37493327.611,2394709.669,37493363.529,2394710.175,37493345.57,2394709.922,192.0
Insert,ArrowPS_WSL,37493346.2459,2394709.93152,37493346.2459,2394709.93152,37493345.3176,2394709.91844,192.0
Line,PS_WSL,37493360.515,2394710.51,37493363.529,2394710.175,37493362.022,2394710.3425,
Line,PS_WSL,37492404.988,2396468.941,37492404.945,2396438.741,37492404.9665,2396453.841,193.0
Insert,ArrowPS_WSL,37492404.9655,2396453.16502,37492404.9655,2396453.16502,37492404.9669,2396454.09344,193.0
Line,PS_WSL,37493260.836,2395238.211,37493260.66,2395216.905,37493260.748,2395227.558,194.0
Insert,ArrowPS_WSL,37493260.7424,2395226.88204,37493260.7424,2395226.88204,37493260.7501,2395227.81043,194.0
Line,PS_WSL,37493684.56,2396815.984,37493685.595,2396863.106,37493685.0775,2396839.545,195.0
Insert,ArrowPS_WSL,37493685.0923,2396840.22082,37493685.0923,2396840.22082,37493685.072,2396839.29262,195.0
Line,PS_WSL,37493235.989,2395128.387,37493197.585,2395128.247,37493216.787,2395128.317,196.0
Insert,ArrowPS_WSL,37493216.111,2395128.31454,37493216.111,2395128.31454,37493217.0394,2395128.31792,196.0
Line,PS_WSL,37493197.585,2395128.247,37493160.166,2395128.135,37493178.8755,2395128.191,197.0
Insert,ArrowPS_WSL,37493178.1995,2395128.18898,37493178.1995,2395128.18898,37493179.1279,2395128.19176,197.0
Line,PS_WSL,37493260.685,2394940.599,37493260.78,2394970.839,37493260.7325,2394955.719,198.0
Insert,ArrowPS_WSL,37493260.7346,2394956.39498,37493260.7346,2394956.39498,37493260.7317,2394955.46656,198.0
Line,PS_WSL,37493260.78,2394970.839,37493260.12,2395010.051,37493260.45,2394990.445,199.0
Insert,ArrowPS_WSL,37493260.4386,2394991.12089,37493260.4386,2394991.12089,37493260.4542,2394990.1926,199.0
Line,PS_WSL,37494293.146,2395223.597,37494286.516,2395226.98,37494289.831,2395225.2885,200.0
Insert,ArrowPS_WSL,37494289.2289,2395225.59574,37494289.2289,2395225.59574,37494290.0559,2395225.17377,200.0
Line,PS_WSL,37494170.398,2396416.399,37494185.003,2396425.28,37494177.7005,2396420.8395,201.0
Insert,ArrowPS_WSL,37494178.2781,2396421.19072,37494178.2781,2396421.19072,37494177.4848,2396420.70834,201.0
Line,PS_WSL,37492697.698,2395250.804,37492680.26,2395250.873,37492688.979,2395250.8385,202.0
Insert,ArrowPS_WSL,37492688.303,2395250.84117,37492688.303,2395250.84117,37492689.2314,2395250.8375,202.0
Line,PS_WSL,37492446.841,2396017.044,37492404.605,2396017.166,37492425.723,2396017.105,203.0
Insert,ArrowPS_WSL,37492425.047,2396017.10695,37492425.047,2396017.10695,37492425.9754,2396017.10427,203.0
Line,PS_WSL,37492397.087,2396017.175,37492404.605,2396017.166,37492400.846,2396017.1705,204.0
Insert,ArrowPS_WSL,37492401.522,2396017.16969,37492401.522,2396017.16969,37492400.5936,2396017.1708,204.0
Line,PS_WSL,37492404.665,2396046.987,37492404.605,2396017.166,37492404.635,2396032.0765,205.0
Insert,ArrowPS_WSL,37492404.6336,2396031.40052,37492404.6336,2396031.40052,37492404.6355,2396032.32894,205.0
Line,PS_WSL,37492404.589,2396077.044,37492404.665,2396046.987,37492404.627,2396062.0155,206.0
Insert,ArrowPS_WSL,37492404.6287,2396061.33952,37492404.6287,2396061.33952,37492404.6264,2396062.26794,206.0
Line,PS_WSL,37492438.117,2396077.061,37492404.589,2396077.044,37492421.353,2396077.0525,207.0
Insert,ArrowPS_WSL,37492420.677,2396077.05216,37492420.677,2396077.05216,37492421.6054,2396077.05263,207.0
Line,PS_WSL,37492396.817,2396077.345,37492404.589,2396077.044,37492400.703,2396077.1945,208.0
Insert,ArrowPS_WSL,37492401.3785,2396077.16834,37492401.3785,2396077.16834,37492400.4508,2396077.20427,208.0
Line,PS_WSL,37492438.761,2396499.14,37492405.096,2396498.254,37492421.9285,2396498.697,209.0
Insert,ArrowPS_WSL,37492421.2528,2396498.67922,37492421.2528,2396498.67922,37492422.1808,2396498.70364,209.0
Line,PS_WSL,37493712.97,2397048.234,37493683.336,2397047.131,37493698.153,2397047.6825,210.0
Insert,ArrowPS_WSL,37493697.4775,2397047.65736,37493697.4775,2397047.65736,37493698.4053,2397047.69189,210.0
Line,PS_WSL,37493677.797,2397157.89,37493682.868,2397158.113,37493680.3325,2397158.0015,211.0
Insert,ArrowPS_WSL,37493681.0078,2397158.0312,37493681.0078,2397158.0312,37493680.0803,2397157.99041,211.0
