Entity,Layer,XS,YS,XE,YE,XM,YM,ID,PS,PE,DS,DE,RS,RE
Line,PS_WSL,37492520.61,2396708.806,37492503.78,2396726.305,37492512.19,2396717.556,1938,WS_1199,WS_1202,0,0,0,0
Line,PS_WSL,37492503.78,2396726.305,37492487.14,2396740.69,37492495.46,2396733.498,1939,WS_1202,WS_1203,0,0,0,0
Line,PS_WSL,37492486.87,2396753.727,37492487.14,2396740.69,37492487.01,2396747.209,1940,WS_6687,WS_1203,0,0,0,0
Line,PS_WSL,37492499.68,2396740.82,37492487.14,2396740.69,37492493.41,2396740.755,1941,WS_6688,WS_1203,0,0,0,0
Line,PS_WSL,37492487.14,2396740.69,37492445.22,2396741.087,37492466.18,2396740.889,1942,WS_1203,WS_1204,0,0,0,0
Line,PS_WSL,37492445.22,2396741.087,37492439.02,2396741.482,37492442.12,2396741.285,1943,WS_1204,WS_1185,0,0,0,0
Line,PS_WSL,37492440.4,2396616.693,37492434.36,2396616.961,37492437.38,2396616.827,1944,YS_3534,HS_164,0,0,0,0
Line,PS_WSL,37492446.08,2396623.004,37492440.4,2396616.693,37492443.24,2396619.849,1945,WS_6761,YS_3534,0,0,0,0
Line,PS_WSL,37492437.09,2396624.532,37492434.36,2396616.961,37492435.72,2396620.747,1946,WS_6762,WS_164,0,0,0,0
Line,PS_WSL,37492539.66,2396661.479,37492536.87,2396661.409,37492538.27,2396661.444,,WS_6763,WS_1404,0,0,0,0
Line,PS_WSL,37492541.81,2396585.494,37492536.89,2396589.379,37492539.35,2396587.437,1947,WS_1406,WS_1405,0,0,0,0
Line,PS_WSL,37492527,2396586.716,37492531.36,2396586.732,37492529.18,2396586.724,,WS_6764,WS_1407,0,0,0,0
Line,PS_WSL,37492531.36,2396586.732,37492531.38,2396560.457,37492531.37,2396573.595,1948,WS_1407,WS_1408,0,0,0,0
Line,PS_WSL,37492539.69,2396518.054,37492536.88,2396529.34,37492538.29,2396523.697,1949,WS_1410,WS_1409,0,0,0,0
Line,PS_WSL,37492531.38,2396560.457,37492531.26,2396530.61,37492531.32,2396545.534,1950,WS_1408,WS_1411,0,0,0,0
Line,PS_WSL,37492526.86,2396524.595,37492531.26,2396530.61,37492529.06,2396527.603,1951,WS_1412,WS_1411,0,0,0,0
Line,PS_WSL,37492525.17,2396531.144,37492531.26,2396530.61,37492528.22,2396530.877,1952,WS_6765,WS_1411,7.45E-09,0,0,0
Line,PS_WSL,37492531.26,2396530.61,37492531.67,2396505.087,37492531.47,2396517.849,1953,WS_1411,WS_1413,0,0,0,0
Line,PS_WSL,37492486.71,2396494.865,37492486.73,2396500.108,37492486.72,2396497.487,1954,WS_1415,WS_1414,0,0,0,0
Line,PS_WSL,37492445.96,2396510.446,37492445.31,2396505.307,37492445.63,2396507.877,1955,WS_6766,WS_1416,7.45E-09,0,0,0
Line,PS_WSL,37492701.78,2396463.985,37492665.28,2396464.136,37492683.53,2396464.061,1956,WS_1326,WS_1297,0,0,0,0
Line,PS_WSL,37492701.69,2396467.809,37492701.78,2396463.985,37492701.74,2396465.897,,WS_6730,WS_1326,0,0,0,0
Line,PS_WSL,37492728.01,2396463.937,37492701.78,2396463.985,37492714.89,2396463.961,1957,WS_6731,WS_1326,7.45E-09,0,0,0
Line,PS_WSL,37492631.8,2396499.017,37492631.82,2396463.768,37492631.81,2396481.393,1958,WS_1327,WS_1296,0,0,0,0
Line,PS_WSL,37492626.96,2396498.232,37492631.8,2396499.017,37492629.38,2396498.625,,WS_1328,WS_1327,0,0,0,0
Line,PS_WSL,37492630.3,2396512.917,37492631.8,2396499.017,37492631.05,2396505.967,1959,WS_1262,WS_1327,0,0,0,0
Line,PS_WSL,37492618.09,2396535.802,37492630.3,2396512.917,37492624.2,2396524.36,1960,WS_1263,WS_1262,0,0,0,0
Line,PS_WSL,37492596.95,2396535.997,37492618.09,2396535.802,37492607.52,2396535.9,1961,WS_6768,WS_1263,7.45E-09,0,0,0
Line,PS_WSL,37492601.28,2396563.132,37492618.09,2396535.802,37492609.68,2396549.467,1962,WS_1419,WS_1263,0,0,0,0
Line,PS_WSL,37492600.96,2396572.839,37492601.28,2396563.132,37492601.12,2396567.986,1963,WS_1420,WS_1419,0,0,0,0
Line,PS_WSL,37492598.56,2396572.518,37492600.96,2396572.839,37492599.76,2396572.679,,WS_1421,WS_1420,0,0,0,0
Line,PS_WSL,37492601.26,2396605.026,37492600.96,2396572.839,37492601.11,2396588.933,1964,WS_1422,WS_1420,0,0,0,0
Line,PS_WSL,37492599.23,2396604.809,37492601.26,2396605.026,37492600.24,2396604.918,,WS_1423,WS_1422,0,0,0,0
Line,PS_WSL,37492611.61,2396604.653,37492601.26,2396605.026,37492606.44,2396604.84,1965,WS_1424,WS_1422,0,0,0,0
Line,PS_WSL,37493526.62,2396288.665,37493526.55,2396290.356,37493526.58,2396289.511,,WS_1426,WS_1425,0,0,0,0
Line,PS_WSL,37493503.65,2396288.624,37493503.6,2396290.354,37493503.63,2396289.489,,WS_1428,WS_1427,0,0,0,0
Line,PS_WSL,37493526.55,2396290.356,37493503.6,2396290.354,37493515.08,2396290.355,1966,WS_1425,WS_1427,0,0,0,0
Line,PS_WSL,37493503.6,2396290.354,37493474.57,2396290.431,37493489.09,2396290.393,1967,WS_1427,WS_1429,0,0,0,0
Line,PS_WSL,37493474.73,2396288.667,37493474.57,2396290.431,37493474.65,2396289.549,,WS_1430,WS_1429,0,0,0,0
Line,PS_WSL,37493449.42,2396288.831,37493449.63,2396290.349,37493449.52,2396289.59,,WS_1432,WS_1431,0,0,0,0
Line,PS_WSL,37493474.57,2396290.431,37493449.63,2396290.349,37493462.1,2396290.39,1968,WS_1429,WS_1431,0,0,0,0
Line,PS_WSL,37493449.63,2396290.349,37493413.66,2396290.457,37493431.65,2396290.403,1969,WS_1431,WS_829,0,0,0,0
Line,PS_WSL,37492784,2396517.969,37492752.56,2396464.01,37492768.28,2396490.99,1970,WS_1242,WS_1236,0,0,0,0
Line,PS_WSL,37491189.53,2395252.016,37491185.98,2395260.444,37491187.76,2395256.23,1971,WS_6810,WS_1502,7.45E-09,0,0,0
Line,PS_WSL,37491578.13,2395007.131,37491544.5,2395025.776,37491561.31,2395016.454,1972,WS_1650,WS_1651,0,0,0,0
Line,PS_WSL,37490962.9,2394953.102,37490954.82,2394958.183,37490958.86,2394955.643,1973,WS_6879,WS_1620,0,0,0,0
Line,PS_WSL,37490922.25,2394972.119,37490954.82,2394958.183,37490938.53,2394965.151,1974,WS_6880,WS_1620,0,0,0,0
Line,PS_WSL,37490965.5,2394985.126,37490954.82,2394958.183,37490960.16,2394971.655,1975,WS_1619,WS_1620,0,0,0,0
Line,PS_WSL,37490954.82,2394958.183,37490943.29,2394930.088,37490949.06,2394944.136,1976,WS_1620,WS_1621,0,0,0,0
Line,PS_WSL,37490943.38,2394900.818,37490933.04,2394904.334,37490938.21,2394902.576,1977,WS_6881,WS_1622,0,0,0,0
Line,PS_WSL,37490943.29,2394930.088,37490933.04,2394904.334,37490938.16,2394917.211,1978,WS_1621,WS_1622,0,0,0,0
Line,PS_WSL,37490933.04,2394904.334,37490918,2394868.127,37490925.52,2394886.231,1979,WS_1622,YS_4146,0,0,0,0
Line,PS_WSL,37490918,2394868.127,37490893.48,2394876.631,37490905.74,2394872.379,1980,YS_4146,HS_1626,0,0,0,0
Line,PS_WSL,37490893.48,2394876.631,37490872.84,2394849.519,37490883.16,2394863.075,1981,WS_1626,WS_1627,0,0,0,0
Line,PS_WSL,37490667.26,2394956.661,37490664.26,2394924.788,37490665.76,2394940.725,1982,WS_1597,WS_1629,0,0,0,0
Line,PS_WSL,37490664.26,2394924.788,37490663.64,2394918.675,37490663.95,2394921.732,1983,WS_1629,WS_1630,0,0,0,0
Line,PS_WSL,37490663.64,2394918.675,37490648.02,2394916.081,37490655.83,2394917.378,1984,WS_1630,WS_8227,0,0,0,0
Line,PS_WSL,37490893.48,2394876.631,37490878.61,2394880.708,37490886.04,2394878.67,1985,WS_1626,YS_17037,0,0,0,0
Line,PS_WSL,37490878.61,2394880.708,37490869.92,2394885.582,37490874.26,2394883.145,1986,YS_17037,HS_1628,0,0,0,0
Line,PS_WSL,37490869.92,2394885.582,37490864.93,2394888.491,37490867.42,2394887.037,1987,WS_1628,YS_17017,0,0,0,0
Line,PS_WSL,37490836.71,2394898.397,37490857.72,2394885.856,37490847.21,2394892.127,1988,WS_1633,WS_1632,0,0,0,0
Line,PS_WSL,37490864.93,2394888.491,37490837.64,2394903.313,37490851.28,2394895.902,1989,YS_17017,HS_6885,0,7.45E-09,0,0
Line,PS_WSL,37490837.64,2394903.313,37490814.17,2394916.352,37490825.91,2394909.833,1990,WS_6885,WS_6884,7.45E-09,7.45E-09,0,0
Line,PS_WSL,37490817.81,2394918.284,37490814.17,2394916.352,37490815.99,2394917.318,,WS_1634,WS_6884,0,7.45E-09,0,0
Line,PS_WSL,37490808.98,2394914.645,37490836.71,2394898.397,37490822.84,2394906.521,1991,WS_1635,WS_1633,0,0,0,0
Line,PS_WSL,37490814.17,2394916.352,37490789.64,2394932.916,37490801.91,2394924.634,1992,WS_6884,WS_1637,7.45E-09,0,0,0
Line,PS_WSL,37490783.39,2394929.915,37490808.98,2394914.645,37490796.19,2394922.28,1993,WS_1636,WS_1635,0,0,0,0
Line,PS_WSL,37490789.64,2394932.916,37490762.87,2394948.731,37490776.26,2394940.824,1994,WS_1637,WS_1638,0,0,0,0
Line,PS_WSL,37490762.87,2394948.731,37490736.26,2394964.799,37490749.57,2394956.765,1995,WS_1638,WS_1639,0,0,0,0
Line,PS_WSL,37490718.34,2394975.1,37490697.44,2394983.26,37490707.89,2394979.18,1996,WS_1643,WS_1644,0,0,0,0
Line,PS_WSL,37490736.26,2394964.799,37490718.34,2394975.1,37490727.3,2394969.95,1997,WS_1639,WS_1643,0,0,0,0
Line,PS_WSL,37490723.37,2394965.787,37490783.39,2394929.915,37490753.38,2394947.851,1998,WS_1640,WS_1636,0,0,0,0
Line,PS_WSL,37490719.69,2394960.907,37490723.37,2394965.787,37490721.53,2394963.347,1999,WS_1641,WS_1640,0,0,0,0
Line,PS_WSL,37490718.34,2394975.1,37490712.14,2394965.376,37490715.24,2394970.238,2000,WS_1643,WS_1642,0,0,0,0
Line,PS_WSL,37490712.14,2394965.376,37490699.2,2394943.331,37490705.67,2394954.354,2001,WS_1642,WS_1645,0,0,0,0
Line,PS_WSL,37489843.03,2395744.718,37489822.11,2395755.035,37489832.57,2395749.877,2002,WS_1686,WS_1687,0,0,0,0
Line,PS_WSL,37489818.31,2395747.707,37489822.11,2395755.035,37489820.21,2395751.371,2003,WS_1689,WS_1687,0,0,0,0
Line,PS_WSL,37489822.11,2395755.035,37489792.15,2395769.799,37489807.13,2395762.417,2004,WS_1687,WS_1688,0,0,0,0
Line,PS_WSL,37489673.58,2395789.457,37489673.85,2395793.961,37489673.72,2395791.709,,WS_6961,WS_1818,0,0,0,0
Line,PS_WSL,37489642.58,2395793.492,37489643.11,2395824.499,37489642.84,2395808.996,2005,WS_1820,WS_1770,0,0,0,0
Line,PS_WSL,37489607.96,2395792.444,37489642.58,2395793.492,37489625.27,2395792.968,2006,WS_1823,WS_1820,0,0,0,0
Line,PS_WSL,37489642.94,2395787.225,37489642.58,2395793.492,37489642.76,2395790.359,2007,WS_1822,WS_1820,0,0,0,0
Line,PS_WSL,37490913.29,2395304.235,37490910.01,2395311.348,37490911.65,2395307.792,2008,WS_6913,WS_1692,0,0,0,0
Line,PS_WSL,37490869.96,2395260.174,37490878.39,2395261.49,37490874.18,2395260.832,2009,WS_6827,WS_1549,7.45E-09,0,0,0
Line,PS_WSL,37490899.13,2395303.258,37490878.39,2395261.49,37490888.76,2395282.374,2010,WS_1258,WS_1549,0,0,0,0
Line,PS_WSL,37490878.39,2395261.49,37490865.32,2395234.195,37490871.86,2395247.843,2011,WS_1549,WS_1550,0,0,0,0
Line,PS_WSL,37490856.95,2395238.85,37490865.32,2395234.195,37490861.13,2395236.523,2012,WS_6828,WS_1550,0,0,0,0
Line,PS_WSL,37490865.32,2395234.195,37490842.87,2395188.594,37490854.1,2395211.395,2013,WS_1550,WS_1551,0,0,0,0
Line,PS_WSL,37490878.2,2395230.759,37490865.32,2395234.195,37490871.76,2395232.477,2014,WS_6829,WS_1550,0,0,0,0
Line,PS_WSL,37490842.87,2395188.594,37490832.8,2395167.04,37490837.84,2395177.817,2015,WS_1551,WS_1552,0,0,0,0
Line,PS_WSL,37490837.04,2395190.15,37490842.87,2395188.594,37490839.95,2395189.372,2016,WS_6831,WS_1551,0,0,0,0
Line,PS_WSL,37490837.8,2395192.863,37490842.87,2395188.594,37490840.34,2395190.729,2017,WS_6830,WS_1551,0,0,0,0
Line,PS_WSL,37490832.8,2395167.04,37490812.46,2395133.584,37490822.63,2395150.312,2018,WS_1552,WS_1876,0,0,0,0
Line,PS_WSL,37490809.19,2395135.561,37490812.46,2395133.584,37490810.83,2395134.573,,WS_6963,WS_1876,0,0,0,0
Line,PS_WSL,37490824.75,2395127.825,37490812.46,2395133.584,37490818.6,2395130.705,2019,WS_6964,WS_1876,7.45E-09,0,0,0
Line,PS_WSL,37490812.46,2395133.584,37490795.18,2395105.277,37490803.82,2395119.431,2020,WS_1876,WS_6965,0,0,0,0
Line,PS_WSL,37490695.89,2395893.13,37490665.81,2395893.192,37490680.85,2395893.161,2021,WS_2190,WS_2191,0,0,0,0
Line,PS_WSL,37491015.61,2396830.672,37491001.05,2396830.787,37491008.33,2396830.73,2022,WS_2301,WS_2302,0,0,0,0
Line,PS_WSL,37491006.9,2396827.795,37491001.05,2396830.787,37491003.97,2396829.291,2023,WS_7222,WS_2302,0,0,0,0
Line,PS_WSL,37491001.05,2396830.787,37490970.56,2396833.429,37490985.8,2396832.108,2024,WS_2302,WS_2451,0,0,0,0
Line,PS_WSL,37490970.56,2396833.429,37490970.58,2396832.053,37490970.57,2396832.741,,WS_2451,WS_7305,0,0,0,0
Line,PS_WSL,37490970.58,2396832.053,37490957.6,2396831.794,37490964.09,2396831.924,2025,WS_7305,WS_2452,0,0,0,0
Line,PS_WSL,37490957.66,2396827.588,37490957.6,2396831.794,37490957.63,2396829.691,,WS_2453,WS_2452,0,0,0,0
Line,PS_WSL,37492528.99,2395132.781,37492526.9,2395135.969,37492527.95,2395134.375,,WS_7064,WS_2019,0,0,0,0
Line,PS_WSL,37492526.42,2395105.766,37492526.9,2395135.969,37492526.66,2395120.868,2026,WS_7065,WS_2019,7.45E-09,0,0,0
Line,PS_WSL,37492272.83,2395138.513,37492273.58,2395158.67,37492273.2,2395148.592,2027,WS_2217,YS_5356,0,0,0,0
Line,PS_WSL,37492280.39,2395157.403,37492276.5,2395158.078,37492278.44,2395157.741,,WS_2218,YS_5286,0,0,0,0
Line,PS_WSL,37492273.58,2395158.67,37492262.68,2395157.44,37492268.13,2395158.055,2028,YS_5356,HS_737,0,0,0,0
Line,PS_WSL,37492272.07,2395112.897,37492272.83,2395138.513,37492272.45,2395125.705,2029,WS_2219,WS_2217,0,0,0,0
Line,PS_WSL,37492278.99,2395124,37492280.39,2395157.403,37492279.69,2395140.702,2030,WS_2220,WS_2218,0,0,0,0
Line,PS_WSL,37490680.51,2394925.303,37490663.64,2394918.675,37490672.07,2394921.989,2031,YS_4213,HS_1630,0,0,0,0
Line,PS_WSL,37490905.63,2394854.178,37490880.36,2394865.746,37490892.99,2394859.962,2032,WS_1648,WS_1647,0,0,0,0
Line,PS_WSL,37491511.9,2394911.024,37491499.19,2394882.724,37491505.55,2394896.874,2033,WS_1330,WS_1623,0,0,0,0
Line,PS_WSL,37491499.19,2394882.724,37491492.06,2394864.148,37491495.63,2394873.436,2034,WS_1623,WS_1624,0,0,0,0
Line,PS_WSL,37491492.06,2394864.148,37491478.98,2394824.414,37491485.52,2394844.281,2035,WS_1624,WS_1331,0,0,0,0
Line,PS_WSL,37490151.84,2396014.884,37490136.77,2395987.963,37490144.31,2396001.424,2036,WS_1787,WS_1786,0,0,0,0
Line,PS_WSL,37490136.77,2395987.963,37490121.56,2395961.183,37490129.17,2395974.573,2037,WS_1786,WS_1788,0,0,0,0
Line,PS_WSL,37490142.34,2396020.224,37490151.84,2396014.884,37490147.09,2396017.554,2038,WS_1789,WS_1787,0,0,0,0
Line,PS_WSL,37490121.56,2395961.183,37490103.99,2395929.692,37490112.78,2395945.438,2039,WS_1788,WS_1790,0,0,0,0
Line,PS_WSL,37490101.49,2395931.279,37490103.99,2395929.692,37490102.74,2395930.486,,WS_1791,WS_1790,0,0,0,0
Line,PS_WSL,37490103.99,2395929.692,37490088.52,2395902.831,37490096.25,2395916.262,2040,WS_1790,WS_1792,0,0,0,0
Line,PS_WSL,37490088.52,2395902.831,37490073.17,2395875.855,37490080.84,2395889.343,2041,WS_1792,WS_1793,0,0,0,0
Line,PS_WSL,37490091.23,2395870.905,37490073.17,2395875.855,37490082.2,2395873.38,2042,WS_6951,WS_1793,7.45E-09,0,0,0
Line,PS_WSL,37490073.17,2395875.855,37490046.94,2395877.308,37490060.06,2395876.582,2043,WS_1793,WS_1565,0,0,0,0
Line,PS_WSL,37490068.23,2395880.689,37490073.17,2395875.855,37490070.7,2395878.272,2044,WS_6841,WS_1793,0,0,0,0
Line,PS_WSL,37490059.18,2395857.909,37490063.11,2395857.94,37490061.14,2395857.925,,WS_6842,YS_197,0,0,0,0
Line,PS_WSL,37490048.29,2395831.167,37490063.11,2395857.94,37490055.7,2395844.554,2045,WS_1566,YS_197,0,0,0,0
Line,PS_WSL,37490063.11,2395857.94,37490046.94,2395877.308,37490055.03,2395867.624,2046,YS_197,HS_1565,0,0,0,0
Line,PS_WSL,37490032.94,2395804.322,37490048.29,2395831.167,37490040.61,2395817.745,2047,WS_1568,WS_1566,0,0,0,0
Line,PS_WSL,37490017.66,2395777.425,37490032.94,2395804.322,37490025.3,2395790.874,2048,WS_1569,WS_1568,0,0,0,0
Line,PS_WSL,37490002.32,2395750.788,37490017.66,2395777.425,37490009.99,2395764.107,2049,WS_1570,WS_1569,0,0,0,0
Line,PS_WSL,37490354.38,2395184.721,37490332.87,2395195.487,37490343.63,2395190.104,2050,WS_6779,WS_1653,0,0,0,0
Line,PS_WSL,37490420.6,2395110.861,37490439.17,2395136.008,37490429.88,2395123.435,2051,WS_6780,WS_1665,7.45E-09,0,0,0
Line,PS_WSL,37489879.94,2395349.858,37489893.09,2395377.929,37489886.51,2395363.894,2052,WS_1456,WS_1530,0,0,0,0
Line,PS_WSL,37490332.87,2395195.487,37490315.2,2395204.751,37490324.03,2395200.119,2053,WS_1653,WS_1654,0,0,0,0
Line,PS_WSL,37489893.09,2395377.929,37489921.92,2395424.193,37489907.5,2395401.061,2054,WS_1530,WS_1706,0,0,0,0
Line,PS_WSL,37490315.2,2395204.751,37490281.35,2395226.166,37490298.27,2395215.459,2055,WS_1654,WS_1457,0,0,0,0
Line,PS_WSL,37490330.02,2395239.858,37490315.2,2395204.751,37490322.61,2395222.305,2056,WS_1458,WS_1654,0,0,0,0
Line,PS_WSL,37490323.68,2395248.458,37490328.76,2395245.629,37490326.22,2395247.044,2057,WS_6781,WS_1459,0,0,0,0
Line,PS_WSL,37490283.07,2395228.108,37490281.35,2395226.166,37490282.21,2395227.137,,WS_6782,WS_1457,0,0,0,0
Line,PS_WSL,37490239.81,2395212.188,37490254.49,2395241.296,37490247.15,2395226.742,2058,WS_6890,WS_1460,7.45E-09,0,0,0
Line,PS_WSL,37490258.38,2395248.045,37490254.49,2395241.296,37490256.43,2395244.671,2059,WS_6783,WS_1460,0,0,0,0
Line,PS_WSL,37490281.35,2395226.166,37490254.49,2395241.296,37490267.92,2395233.731,2060,WS_1457,WS_1460,0,0,0,0
Line,PS_WSL,37490254.49,2395241.296,37490231.7,2395253.864,37490243.09,2395247.58,2061,WS_1460,WS_1571,0,0,0,0
Line,PS_WSL,37490234.77,2395258.877,37490231.7,2395253.864,37490233.23,2395256.371,2062,WS_6845,WS_1571,0,0,0,0
Line,PS_WSL,37490231.7,2395253.864,37490204.35,2395268.84,37490218.03,2395261.352,2063,WS_1571,WS_1572,0,0,0,0
Line,PS_WSL,37490207.35,2395275.477,37490204.35,2395268.84,37490205.85,2395272.159,2064,WS_1573,WS_1572,0,0,0,0
Line,PS_WSL,37490189.93,2395244.918,37490204.35,2395268.84,37490197.14,2395256.879,2065,WS_1574,WS_1572,0,0,0,0
Line,PS_WSL,37490204.35,2395268.84,37490177.28,2395283.838,37490190.82,2395276.339,2066,WS_1572,WS_1575,0,0,0,0
Line,PS_WSL,37490182.14,2395290.092,37490177.28,2395283.838,37490179.71,2395286.965,2067,WS_6846,WS_1575,0,0,0,0
Line,PS_WSL,37490179.28,2395283.838,37490177.28,2395283.838,37490178.28,2395283.838,,WS_6847,WS_1575,0,0,0,0
Line,PS_WSL,37490133.7,2395271.771,37490149.89,2395298.686,37490141.8,2395285.229,2068,WS_6849,WS_1576,7.45E-09,0,0,0
Line,PS_WSL,37490153.91,2395305.205,37490149.89,2395298.686,37490151.9,2395301.946,2069,WS_6848,WS_1576,0,0,0,0
Line,PS_WSL,37490177.28,2395283.838,37490149.89,2395298.686,37490163.58,2395291.262,2070,WS_1575,WS_1576,0,0,0,0
Line,PS_WSL,37490125.33,2395319.806,37490122.45,2395313.708,37490123.89,2395316.757,2071,WS_6850,WS_1577,0,0,0,0
Line,PS_WSL,37490149.89,2395298.686,37490122.45,2395313.708,37490136.17,2395306.197,2072,WS_1576,WS_1577,0,0,0,0
Line,PS_WSL,37490106.86,2395289.693,37490122.45,2395313.708,37490114.65,2395301.701,2073,WS_6851,WS_1577,7.45E-09,0,0,0
Line,PS_WSL,37490077.88,2395301.805,37490095.25,2395328.944,37490086.57,2395315.375,2074,WS_6853,WS_1578,7.45E-09,0,0,0
Line,PS_WSL,37490122.45,2395313.708,37490095.25,2395328.944,37490108.85,2395321.326,2075,WS_1577,WS_1578,0,0,0,0
Line,PS_WSL,37490100.66,2395334.433,37490095.25,2395328.944,37490097.96,2395331.689,2076,WS_6852,WS_1578,0,0,0,0
Line,PS_WSL,37490095.25,2395328.944,37490067.83,2395343.871,37490081.54,2395336.408,2077,WS_1578,WS_1579,0,0,0,0
Line,PS_WSL,37490072.7,2395351.297,37490067.83,2395343.871,37490070.27,2395347.584,2078,WS_6854,WS_1579,0,0,0,0
Line,PS_WSL,37490050.05,2395319.029,37490067.83,2395343.871,37490058.94,2395331.45,2079,WS_6917,WS_1579,0,0,0,0
Line,PS_WSL,37490030.51,2395334.514,37490044.67,2395356.621,37490037.59,2395345.568,2080,WS_6918,WS_1698,7.45E-09,0,0,0
Line,PS_WSL,37490067.83,2395343.871,37490044.67,2395356.621,37490056.25,2395350.246,2081,WS_1579,WS_1698,0,0,0,0
Line,PS_WSL,37490048,2395363.473,37490044.67,2395356.621,37490046.34,2395360.047,2082,WS_1699,WS_1698,0,0,0,0
Line,PS_WSL,37490044.67,2395356.621,37490017.29,2395371.78,37490030.98,2395364.201,2083,WS_1698,WS_1700,0,0,0,0
Line,PS_WSL,37490017.29,2395371.78,37489989.94,2395386.68,37490003.61,2395379.23,2084,WS_1700,WS_1701,0,0,0,0
Line,PS_WSL,37489989.94,2395386.68,37489962.6,2395401.703,37489976.27,2395394.192,2085,WS_1701,WS_1702,0,0,0,0
Line,PS_WSL,37489945.85,2395375.776,37489962.6,2395401.703,37489954.22,2395388.74,2086,WS_6919,WS_1702,0,0,0,0
Line,PS_WSL,37489966.4,2395408.953,37489962.6,2395401.703,37489964.5,2395405.328,2087,WS_1703,WS_1702,0,0,0,0
Line,PS_WSL,37489962.6,2395401.703,37489935.54,2395416.761,37489949.07,2395409.232,2088,WS_1702,WS_1704,0,0,0,0
Line,PS_WSL,37489941.66,2395426.937,37489935.54,2395416.761,37489938.6,2395421.849,2089,WS_6920,WS_1704,0,0,0,0
Line,PS_WSL,37489918.93,2395390.212,37489935.54,2395416.761,37489927.23,2395403.487,2090,WS_6921,WS_1704,7.45E-09,0,0,0
Line,PS_WSL,37490499.44,2395516.945,37490479.4,2395529.293,37490489.42,2395523.119,2091,WS_1536,WS_1533,0,0,0,0
Line,PS_WSL,37490473.32,2395532.612,37490479.4,2395529.293,37490476.36,2395530.953,2092,WS_1535,WS_1533,0,0,0,0
Line,PS_WSL,37490474.13,2395569.171,37490494.49,2395557.293,37490484.31,2395563.232,2093,WS_6790,WS_1534,0,0,0,0
Line,PS_WSL,37490518.49,2395548.58,37490494.49,2395557.293,37490506.49,2395552.937,2094,WS_1485,WS_1534,0,0,0,0
Line,PS_WSL,37490494.49,2395557.293,37490509.97,2395585.499,37490502.23,2395571.396,2095,WS_1534,WS_1244,0,0,0,0
Line,PS_WSL,37490509.97,2395585.499,37490523.68,2395613.244,37490516.82,2395599.372,2096,WS_1244,WS_1486,0,0,0,0
Line,PS_WSL,37490544.5,2395603.441,37490523.68,2395613.244,37490534.09,2395608.343,2097,WS_1489,WS_1486,0,0,0,0
Line,PS_WSL,37490569.11,2395699.117,37490545.95,2395703.813,37490557.53,2395701.465,2098,WS_1245,WS_1491,0,0,0,0
Line,PS_WSL,37490545.95,2395703.813,37490549.77,2395731.873,37490547.86,2395717.843,2099,WS_1491,WS_1772,0,0,0,0
Line,PS_WSL,37490549.77,2395731.873,37490554.72,2395766.644,37490552.25,2395749.259,2100,WS_1772,WS_1773,0,0,0,0
Line,PS_WSL,37490578.24,2395763.354,37490554.72,2395766.644,37490566.48,2395764.999,2101,WS_1776,WS_1773,0,0,0,0
Line,PS_WSL,37490546.56,2395768.089,37490554.72,2395766.644,37490550.64,2395767.367,2102,WS_1775,WS_1773,0,0,0,0
Line,PS_WSL,37490554.72,2395766.644,37490558.02,2395791.465,37490556.37,2395779.055,2103,WS_1773,WS_1774,0,0,0,0
Line,PS_WSL,37490080.19,2395656.173,37490080.2,2395660.71,37490080.19,2395658.442,,WS_6948,WS_1560,7.45E-09,0,0,0
Line,PS_WSL,37489756,2395515.466,37489783.17,2395500.642,37489769.59,2395508.054,2104,WS_1761,WS_1760,0,0,0,0
Line,PS_WSL,37489702.12,2395545.337,37489756,2395515.466,37489729.06,2395530.402,2105,WS_1762,WS_1761,0,0,0,0
Line,PS_WSL,37489710.44,2395558.723,37489702.12,2395545.337,37489706.28,2395552.03,2106,WS_6942,WS_1762,0,0,0,0
Line,PS_WSL,37489675.11,2395560.302,37489702.12,2395545.337,37489688.61,2395552.82,2107,WS_1763,WS_1762,0,0,0,0
Line,PS_WSL,37489648.23,2395575.186,37489675.11,2395560.302,37489661.67,2395567.744,2108,WS_1764,WS_1763,0,0,0,0
Line,PS_WSL,37489682.4,2395573.022,37489675.11,2395560.302,37489678.76,2395566.662,2109,WS_6943,WS_1763,0,0,0,0
Line,PS_WSL,37489660.24,2395533.988,37489675.11,2395560.302,37489667.68,2395547.145,2110,WS_6944,WS_1763,0,0,0,0
Line,PS_WSL,37490388.54,2395374.247,37490394.04,2395370.806,37490391.29,2395372.527,2111,WS_1481,WS_1160,0,0,0,0
Line,PS_WSL,37490422.27,2395423.309,37490436.94,2395450.418,37490429.61,2395436.864,2112,WS_1482,WS_1483,0,0,0,0
Line,PS_WSL,37490416.68,2395426.007,37490422.27,2395423.309,37490419.47,2395424.658,2113,WS_1484,WS_1482,0,0,0,0
Line,PS_WSL,37490445.21,2395411.478,37490422.27,2395423.309,37490433.74,2395417.394,2114,WS_6788,WS_1482,0,0,0,0
Line,PS_WSL,37490104.85,2395669.58,37490074.8,2395669.669,37490089.82,2395669.625,2115,WS_1778,WS_1558,0,0,0,0
Line,PS_WSL,37490104.44,2395653.647,37490104.85,2395669.58,37490104.64,2395661.614,2116,WS_1780,WS_1778,0,0,0,0
